Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
C09,Absolute Quantification,ABS,M2_T4_0.4,Ch2Unknown,STHD,Manual,7.5,ddPCR Supermix for Probes,150,,,9.1,6,91,14290,0,17,91,14273,0,14381,,,,,,,,0.19,,,0.28,0.09,16,,,23,9,1,1,4500,5323.3,1097.2,1123.9,,,,,8.3,6.7,,,,,,,0.236,0.137,,,19.2,12.2
C10,Absolute Quantification,ABS,M17_T1A_1.2,Ch2Unknown,STHD,Manual,110,ddPCR Supermix for Probes,2200,,,116,104,1237,12597,21,258,1216,12339,0,13834,,,,,,,,0.218,,,0.246,0.189,17.9,,,19.8,16,1,1,4500,5429.7,1078.8,1467.8,,,,,113.3,107.1,,,,,,,0.232,0.203,,,18.8,16.9
C11,Absolute Quantification,ABS,M17_T1A_1.2,Ch2Unknown,STHD,Manual,101,ddPCR Supermix for Probes,2020,,,107,96,1240,13811,25,258,1215,13553,0.146,15051,,,,,,,,0.221,,,0.249,0.192,18.1,,,20,16.2,1,1,4500,5279.2,1050,1398.5,,,,,104,98.3,,,,,,,0.235,0.206,,,19.1,17.1
C12,Absolute Quantification,ABS,M17_T1A_1.2,Ch2Unknown,STHD,Manual,108,ddPCR Supermix for Probes,2160,,,114,103,1378,14268,17,304,1361,13964,0,15646,,,,,,,,0.225,,,0.252,0.198,18.4,,,20.2,16.5,1,1,4500,5467.8,1089.5,1475.1,,,,,111.4,105.5,,,,,,,0.239,0.211,,,19.3,17.4
D04,Absolute Quantification,ABS,M1_T2_1.2,Ch2Unknown,STHD,Manual,32.4,ddPCR Supermix for Probes,648,,,35.8,28.9,343,12300,4,67,339,12233,0.199,12643,,,,,,,,0.2,,,0.26,0.15,17,,,20.6,13.4,1,1,4500,5422.5,1046,1164.7,,,,,34.1,30.6,,,,,,,0.231,0.178,,,18.8,15.2
D05,Absolute Quantification,ABS,M1_T2_1.2,Ch2Unknown,STHD,Manual,26.1,ddPCR Supermix for Probes,522,,,29.1,23.2,300,13356,3,42,297,13314,0.178,13656,,,,,,,,0.149,,,0.195,0.102,12.9,,,16.5,9.4,1,1,4500,5259.4,1038.3,1131,,,,,27.6,24.6,,,,,,,0.172,0.125,,,14.7,11.1
D06,Absolute Quantification,ABS,M1_T2_1.2,Ch2Unknown,STHD,Manual,27.7,ddPCR Supermix for Probes,554,,,30.8,24.6,312,13097,1,63,311,13034,0,13409,,,,,,,,0.2,,,0.26,0.15,16.9,,,20.7,13.1,1,1,4500,5157.3,1012.2,1108.7,,,,,29.3,26.1,,,,,,,0.231,0.175,,,18.8,15
D07,Absolute Quantification,ABS,M4_T4_1.2,Ch2Unknown,STHD,Manual,2.2,ddPCR Supermix for Probes,44,,,3.1,1.5,28,15164,0,10,28,15154,0,15192,,,,,,,,0.36,,,0.62,0.09,26,,,41,12,1,1,4500,5257,1030.6,1038.4,,,,,2.61,1.79,,,,,,,0.49,0.22,,,33,19
D08,Absolute Quantification,ABS,M4_T4_1.2,Ch2Unknown,STHD,Manual,2.7,ddPCR Supermix for Probes,54,,,3.8,1.8,28,12359,0,6,28,12353,0,12387,,,,,,,,0.21,,,0.41,0.02,18,,,31,4,1,1,4500,5342.3,1047.7,1057.4,,,,,3.2,2.2,,,,,,,0.31,0.12,,,24,11
D09,Absolute Quantification,ABS,M4_T4_1.2,Ch2Unknown,STHD,Manual,2.4,ddPCR Supermix for Probes,48,,,3.4,1.7,31,15084,0,7,31,15077,0,15115,,,,,,,,0.23,,,0.42,0.04,18,,,31,6,1,1,4500,5312.5,1042.3,1051.1,,,,,2.87,2.01,,,,,,,0.32,0.13,,,25,12
D10,Absolute Quantification,ABS,M17_T1A_0.4,Ch2Unknown,STHD,Manual,34.2,ddPCR Supermix for Probes,684,,,37.6,30.8,387,13121,2,36,385,13085,0.0819,13508,,,,,,,,0.097,,,0.129,0.064,8.8,,,11.5,6.1,1,1,4500,5494.1,1071.6,1198.3,,,,,35.9,32.5,,,,,,,0.113,0.08,,,10.2,7.5
D11,Absolute Quantification,ABS,M17_T1A_0.4,Ch2Unknown,STHD,Manual,31.8,ddPCR Supermix for Probes,636,,,34.9,28.7,398,14534,0,49,398,14485,0,14932,,,,,,,,0.122,,,0.158,0.085,10.8,,,13.7,8,1,1,4500,5241.3,1021.9,1134.4,,,,,33.4,30.2,,,,,,,0.14,0.103,,,12.3,9.4
D12,Absolute Quantification,ABS,M17_T1A_0.4,Ch2Unknown,STHD,Manual,35.9,ddPCR Supermix for Probes,718,,,39.4,32.5,411,13247,0,40,411,13207,0,13658,,,,,,,,0.096,,,0.127,0.065,8.8,,,11.4,6.1,1,1,4500,5380.2,1047.6,1178,,,,,37.7,34.2,,,,,,,0.112,0.08,,,10.1,7.4
E04,Absolute Quantification,ABS,M3_T2_1.2,Ch2Unknown,STHD,Manual,12.6,ddPCR Supermix for Probes,252,,,14.7,10.6,145,13466,0,41,145,13425,0,13611,,,,,,,,0.28,,,0.38,0.18,22,,,28,16,1,1,4500,5411.4,1047.1,1093.6,,,,,13.6,11.6,,,,,,,0.331,0.232,,,25,18.9
E05,Absolute Quantification,ABS,M3_T2_1.2,Ch2Unknown,STHD,Manual,12.9,ddPCR Supermix for Probes,258,,,14.9,10.9,159,14420,1,49,158,14371,0.0372,14579,,,,,,,,0.31,,,0.41,0.21,24,,,30,18,1,1,4500,5324.1,1040.4,1087.1,,,,,13.9,11.9,,,,,,,0.36,0.26,,,26.8,20.9
E06,Absolute Quantification,ABS,M3_T2_1.2,Ch2Unknown,STHD,Manual,12.9,ddPCR Supermix for Probes,258,,,15,10.8,140,12695,2,40,138,12655,0.143,12835,,,,,,,,0.3,,,0.4,0.2,23,,,29,17,1,1,4500,5261.5,1036.6,1082.7,,,,,14,11.8,,,,,,,0.35,0.25,,,26.1,19.9
E07,Absolute Quantification,ABS,M9_T1A_0.4,Ch2Unknown,STHD,Manual,36.5,ddPCR Supermix for Probes,730,,,40,33,424,13461,0,64,424,13397,0,13885,,,,,,,,0.149,,,0.188,0.11,13,,,15.9,10,1,1,4500,5312.4,1040.8,1171.2,,,,,38.3,34.7,,,,,,,0.169,0.129,,,14.5,11.5
E08,Absolute Quantification,ABS,M9_T1A_0.4,Ch2Unknown,STHD,Manual,33.8,ddPCR Supermix for Probes,676,,,37.1,30.4,397,13636,1,46,396,13590,0,14033,,,,,,,,0.117,,,0.152,0.081,10.5,,,13.3,7.6,1,1,4500,5362.3,1048.5,1170.5,,,,,35.5,32.1,,,,,,,0.135,0.099,,,11.9,9
E09,Absolute Quantification,ABS,M9_T1A_0.4,Ch2Unknown,STHD,Manual,34.5,ddPCR Supermix for Probes,690,,,37.7,31.2,427,14368,2,61,425,14307,0.0149,14795,,,,,,,,0.146,,,0.184,0.107,12.7,,,15.7,9.8,1,1,4500,5291.5,1040.5,1163.2,,,,,36.1,32.8,,,,,,,0.165,0.126,,,14.2,11.2
E10,Absolute Quantification,ABS,M1_T3_1.2,Ch2Unknown,STHD,Manual,12.3,ddPCR Supermix for Probes,246,,,14.3,10.3,149,14176,0,16,149,14160,0,14325,,,,,,,,0.11,,,0.16,0.05,9.7,,,14.2,5.1,1,1,4500,5459.8,1070.3,1115.9,,,,,13.3,11.3,,,,,,,0.135,0.079,,,12,7.4
E11,Absolute Quantification,ABS,M1_T3_1.2,Ch2Unknown,STHD,Manual,9.2,ddPCR Supermix for Probes,184,,,10.9,7.6,119,15137,0,14,119,15123,0,15256,,,,,,,,0.12,,,0.18,0.05,10,,,16,5,1,1,4500,5309.1,1039,1072.3,,,,,10.1,8.4,,,,,,,0.15,0.084,,,13.2,7.8
E12,Absolute Quantification,ABS,M1_T3_1.2,Ch2Unknown,STHD,Manual,8.9,ddPCR Supermix for Probes,178,,,10.6,7.2,105,13826,0,21,105,13805,0,13931,,,,,,,,0.2,,,0.29,0.11,17,,,23,10,1,1,4500,5483.9,1064.2,1097.5,,,,,9.8,8,,,,,,,0.247,0.152,,,19.9,13.3
F04,Absolute Quantification,ABS,M3_T3_1.2,Ch2Unknown,STHD,Manual,7.9,ddPCR Supermix for Probes,158,,,9.6,6.4,93,13879,0,7,93,13872,0,13972,,,,,,,,0.08,,,0.13,0.02,7,,,12,2,1,1,4500,5431.3,1049.8,1078.9,,,,,8.7,7.1,,,,,,,0.105,0.045,,,9.6,4.4
F05,Absolute Quantification,ABS,M3_T3_1.2,Ch2Unknown,STHD,Manual,10,ddPCR Supermix for Probes,200,,,11.8,8.3,128,14969,0,11,128,14958,0,15097,,,,,,,,0.09,,,0.14,0.03,7.9,,,12.4,3.3,1,1,4500,5448.4,1061.2,1098.4,,,,,10.9,9.1,,,,,,,0.113,0.059,,,10.2,5.6
F06,Absolute Quantification,ABS,M3_T3_1.2,Ch2Unknown,STHD,Manual,9.3,ddPCR Supermix for Probes,186,,,11,7.6,113,14228,0,18,113,14210,0,14341,,,,,,,,0.16,,,0.24,0.08,14,,,20,8,1,1,4500,5298.1,1030.5,1064.1,,,,,10.2,8.4,,,,,,,0.199,0.118,,,16.7,10.7
F07,Absolute Quantification,ABS,M7_T2_1.2,Ch2Unknown,STHD,Manual,31,ddPCR Supermix for Probes,620,,,34.1,27.8,372,13951,7,54,365,13897,0.459,14323,,,,,,,,0.162,,,0.206,0.118,14,,,17.2,10.7,1,1,4500,5427.1,1061.8,1175.1,,,,,32.6,29.4,,,,,,,0.185,0.14,,,15.6,12.3
F08,Absolute Quantification,ABS,M7_T2_1.2,Ch2Unknown,STHD,Manual,30.6,ddPCR Supermix for Probes,612,,,33.8,27.3,335,12728,11,60,324,12668,0.853,13063,,,,,,,,0.21,,,0.26,0.16,17.3,,,21,13.7,1,1,4500,5412.9,1047.5,1159.5,,,,,32.2,28.9,,,,,,,0.237,0.182,,,19.2,15.5
F09,Absolute Quantification,ABS,M7_T2_1.2,Ch2Unknown,STHD,Manual,31.8,ddPCR Supermix for Probes,636,,,35.1,28.5,359,13117,11,67,348,13050,0.805,13476,,,,,,,,0.21,,,0.27,0.16,17.7,,,21.3,14.1,1,1,4500,5289.2,1026.9,1140.4,,,,,33.4,30.1,,,,,,,0.242,0.188,,,19.5,15.9
F10,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,136,ddPCR Supermix for Probes,2720,,,143,129,1470,12025,74,563,1396,11462,0.473,13495,,,,,,,,0.419,,,0.458,0.38,29.5,,,31.5,27.6,1,1,4500,5457.8,1126.8,1598.6,,,,,139.2,132.1,,,,,,,0.439,0.399,,,30.5,28.6
F11,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,140,ddPCR Supermix for Probes,2800,,,147,133,1585,12574,94,601,1491,11973,1.59,14159,,,,,,,,0.424,,,0.462,0.386,29.8,,,31.6,27.9,1,1,4500,5394.8,1106.5,1586.5,,,,,143.2,136.2,,,,,,,0.443,0.405,,,30.7,28.8
F12,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,164,ddPCR Supermix for Probes,3280,,,173,156,1602,10679,87,522,1515,10157,0.876,12281,,,,,,,,0.364,,,0.398,0.33,26.7,,,28.5,24.9,1,1,4500,5502.7,1128.3,1698.9,,,,,168.6,160.3,,,,,,,0.381,0.347,,,27.6,25.7
G04,Absolute Quantification,ABS,M4_T3_1.2,Ch2Unknown,STHD,Manual,26.2,ddPCR Supermix for Probes,524,,,29.1,23.4,321,14243,0,58,321,14185,0,14564,,,,,,,,0.18,,,0.23,0.13,15.2,,,18.8,11.6,1,1,4500,5026.2,1150,1235.5,,,,,27.7,24.8,,,,,,,0.205,0.154,,,17,13.4
G05,Absolute Quantification,ABS,M4_T3_1.2,Ch2Unknown,STHD,Manual,27.9,ddPCR Supermix for Probes,558,,,31.1,24.8,299,12444,0,69,299,12375,0,12743,,,,,,,,0.23,,,0.29,0.17,18.6,,,22.6,14.6,1,1,4500,4986.6,1151.6,1241.5,,,,,29.6,26.3,,,,,,,0.259,0.198,,,20.6,16.6
G06,Absolute Quantification,ABS,M4_T3_1.2,Ch2Unknown,STHD,Manual,25,ddPCR Supermix for Probes,500,,,27.9,22.1,287,13385,0,54,287,13331,0,13672,,,,,,,,0.19,,,0.24,0.13,15.7,,,19.6,11.9,1,1,4500,4886.9,1139.8,1218.5,,,,,26.4,23.5,,,,,,,0.214,0.159,,,17.7,13.8
G07,Absolute Quantification,ABS,M11_T2_1.2,Ch2Unknown,STHD,Manual,25.6,ddPCR Supermix for Probes,512,,,28.5,22.7,295,13411,12,60,283,13351,0.921,13706,,,,,,,,0.24,,,0.3,0.18,19.5,,,23.5,15.4,1,1,4500,5428,1057.8,1151.8,,,,,27.1,24.1,,,,,,,0.274,0.21,,,21.5,17.4
G08,Absolute Quantification,ABS,M11_T2_1.2,Ch2Unknown,STHD,Manual,23.3,ddPCR Supermix for Probes,466,,,26.1,20.5,270,13495,8,50,262,13445,0.601,13765,,,,,,,,0.21,,,0.27,0.15,17.6,,,21.7,13.4,1,1,4500,5386.9,1049.3,1134.4,,,,,24.7,21.9,,,,,,,0.244,0.182,,,19.7,15.5
G09,Absolute Quantification,ABS,M11_T2_1.2,Ch2Unknown,STHD,Manual,24.2,ddPCR Supermix for Probes,484,,,26.8,21.5,320,15417,18,57,302,15360,1.26,15737,,,,,,,,0.23,,,0.29,0.17,18.9,,,22.7,15,1,1,4500,5328.9,1033.2,1120.5,,,,,25.5,22.8,,,,,,,0.262,0.203,,,20.8,16.9
G12,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,13958,0,0,0,13958,0,13958,,,,,,,,,,,,,,,,,,1,1,4500,0,1050.9,1050.9,,,,,0.12,0,,,,,,,,,,,,
H04,Absolute Quantification,ABS,M4_T3_0.4,Ch2Unknown,STHD,Manual,6.1,ddPCR Supermix for Probes,122,,,7.8,4.7,62,11856,0,9,62,11847,0,11918,,,,,,,,0.14,,,0.25,0.04,13,,,21,5,1,1,4500,5439.2,1073.6,1096.3,,,,,6.9,5.4,,,,,,,0.2,0.09,,,16.6,8.7
H05,Absolute Quantification,ABS,M4_T3_0.4,Ch2Unknown,STHD,Manual,5.2,ddPCR Supermix for Probes,104,,,6.8,4,55,12312,0,14,55,12298,0,12367,,,,,,,,0.25,,,0.41,0.1,20,,,30,11,1,1,4500,5478.3,1093.8,1113.3,,,,,6,4.6,,,,,,,0.33,0.18,,,25.1,15.4
H06,Absolute Quantification,ABS,M4_T3_0.4,Ch2Unknown,STHD,Manual,5.7,ddPCR Supermix for Probes,114,,,7.3,4.4,60,12278,0,2,60,12276,0,12338,,,,,,,,0.033,,,0.085,0,3.2,,,8,0,1,1,4500,5424.9,1073.9,1095,,,,,6.5,5,,,,,,,0.058,0.008,,,5.6,0.9
H07,Absolute Quantification,ABS,M7_T3_1.2,Ch2Unknown,STHD,Manual,13,ddPCR Supermix for Probes,260,,,15.2,10.8,135,12169,0,25,135,12144,0,12304,,,,,,,,0.18,,,0.26,0.11,16,,,21,10,1,1,4500,5364.6,1031.6,1079.1,,,,,14.1,11.9,,,,,,,0.224,0.144,,,18.4,12.7
H08,Absolute Quantification,ABS,M7_T3_1.2,Ch2Unknown,STHD,Manual,10.7,ddPCR Supermix for Probes,214,,,12.6,8.9,127,13859,0,26,127,13833,0,13986,,,,,,,,0.2,,,0.29,0.12,17,,,23,11,1,1,4500,5347.5,1033.7,1072.8,,,,,11.7,9.8,,,,,,,0.248,0.16,,,20,13.9
H09,Absolute Quantification,ABS,M7_T3_1.2,Ch2Unknown,STHD,Manual,11.6,ddPCR Supermix for Probes,232,,,13.6,9.5,123,12467,1,15,122,12452,0.0797,12590,,,,,,,,0.13,,,0.2,0.06,11,,,17,6,1,1,4500,5250.2,1024.3,1065.6,,,,,12.6,10.5,,,,,,,0.164,0.095,,,14.2,8.8
H10,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13007,0,0,0,13007,0,13007,,,,,,,,,,,,,,,,,,1,1,4500,0,1033.8,1033.8,,,,,0.12,0,,,,,,,,,,,,
H11,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.22,0,0,15693,0,0,0,15693,0,15693,,,,,,,,,,,,,,,,,,1,1,4500,0,1036.1,1036.1,,,,,0.1,0,,,,,,,,,,,,
H12,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.42,0,0,8454,0,0,0,8454,0,8454,,,,,,,,,,,,,,,,,,1,1,4500,0,967.98,967.98,,,,,0.19,0,,,,,,,,,,,,
B10,Absolute Quantification,ABS,M15_T1A_0.4,Ch2Unknown,STHD,Manual,24,ddPCR Supermix for Probes,480,,,27,21.1,252,12211,0,23,252,12188,0,12463,,,,,,,,0.09,,,0.129,0.051,8.3,,,11.6,5,1,1,4500,4776.5,1241.8,1313.3,,,,,25.5,22.5,,,,,,,0.11,0.071,,,9.9,6.6
B11,Absolute Quantification,ABS,M15_T1A_0.4,Ch2Unknown,STHD,Manual,10.5,ddPCR Supermix for Probes,210,,,12.3,8.6,126,14102,0,3,126,14099,0,14228,,,,,,,,0.024,,,0.053,0,2.3,,,5.1,0,1,1,4500,4632.6,1237.1,1267.2,,,,,11.4,9.5,,,,,,,0.038,0.009,,,3.7,1
B12,Absolute Quantification,ABS,M15_T1A_0.4,Ch2Unknown,STHD,Manual,30.6,ddPCR Supermix for Probes,612,,,33.8,27.5,368,13949,0,33,368,13916,0,14317,,,,,,,,0.089,,,0.12,0.057,8.1,,,10.8,5.5,1,1,4500,4835,1243.5,1335.8,,,,,32.2,29,,,,,,,0.105,0.073,,,9.5,6.8
