Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A10,Absolute Quantification,ABS,M14_T4_1.2,Ch1Unknown,CARP,Manual,0.51,ddPCR Supermix for Probes,10.2,,,1.03,0.2,6,13958,0,6,39,13919,0,13964,,,,,,,,0.15,,,0.29,0.02,13,,,24,3,1,1,7000,8523.8,4002.8,4004.7,,,,,0.74,0.32,,,,,,,0.22,0.09,,,18,8
A11,Absolute Quantification,ABS,M14_T4_1.2,Ch1Unknown,CARP,Manual,0.25,ddPCR Supermix for Probes,5,,,0.66,0.06,3,14234,0,3,45,14189,0,14237,,,,,,,,0.07,,,0.15,0,6,,,14,0,1,1,7000,8561.3,3982.2,3983.2,,,,,0.42,0.13,,,,,,,0.107,0.026,,,9.8,2.6
A12,Absolute Quantification,ABS,M14_T4_1.2,Ch1Unknown,CARP,Manual,0.34,ddPCR Supermix for Probes,6.8,,,0.81,0.1,4,13682,0,4,37,13645,0,13686,,,,,,,,0.11,,,0.22,0,10,,,19,0,1,1,7000,8443.4,4028.4,4029.7,,,,,0.55,0.2,,,,,,,0.17,0.05,,,14.5,5
B10,Absolute Quantification,ABS,M14_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.3,0,0,11632,0,0,3,11629,0,11632,,,,,,,,,,,,,,,,,,1,1,7000,0,4044.8,4044.8,,,,,0.14,0,,,,,,,,,,,,
B11,Absolute Quantification,ABS,M14_T4_0.4,Ch1Unknown,CARP,Manual,0.21,ddPCR Supermix for Probes,4.2,,,0.69,0.03,2,10960,0,2,8,10952,0,10962,,,,,,,,0.25,,,0.67,0,20,,,47,0,1,1,7000,8346.7,3986.1,3986.9,,,,,0.41,0.09,,,,,,,0.46,0.04,,,33,7
B12,Absolute Quantification,ABS,M14_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13296,0,0,4,13292,0,13296,,,,,,,,,,,,,,,,,,1,1,7000,0,4062.7,4062.7,,,,,0.12,0,,,,,,,,,,,,
C10,Absolute Quantification,ABS,M15_T4_1.2,Ch1Unknown,CARP,Manual,0.24,ddPCR Supermix for Probes,4.8,,,0.65,0.06,3,14425,0,3,49,14376,0,14428,,,,,,,,0.06,,,0.14,0,6,,,12,0,1,1,7000,7690.7,4535.3,4535.9,,,,,0.42,0.13,,,,,,,0.099,0.024,,,9.1,2.4
C11,Absolute Quantification,ABS,M15_T4_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.22,0,0,16239,0,0,28,16211,0,16239,,,,,,,,,,,,,,,,,,1,1,7000,0,4426.6,4426.6,,,,,0.099,0,,,,,,,,,,,,
C12,Absolute Quantification,ABS,M15_T4_1.2,Ch1Unknown,CARP,Manual,0.16,ddPCR Supermix for Probes,3.2,,,0.51,0.02,2,14761,0,2,87,14674,0,14763,,,,,,,,0.023,,,0.058,0,2.2,,,5.6,0,1,1,7000,7049.6,4503.1,4503.5,,,,,0.31,0.07,,,,,,,0.04,0.006,,,3.9,0.6
D10,Absolute Quantification,ABS,M15_T4_0.4,Ch1Unknown,CARP,Manual,0.08,ddPCR Supermix for Probes,1.6,,,0.36,0,1,15549,0,1,61,15488,0,15550,,,,,,,,0.016,,,0.055,0,1.6,,,5.4,0,1,1,7000,8751.8,4240.2,4240.5,,,,,0.19,0.02,,,,,,,0.035,0,,,3.4,0
D11,Absolute Quantification,ABS,M15_T4_0.4,Ch1Unknown,CARP,Manual,0.69,ddPCR Supermix for Probes,13.8,,,1.26,0.33,9,15239,1,8,50,15189,0.0751,15248,,,,,,,,0.18,,,0.3,0.05,15,,,24,6,1,1,7000,8420.4,4166.8,4169.3,,,,,0.95,0.49,,,,,,,0.24,0.11,,,19.6,10.4
D12,Absolute Quantification,ABS,M15_T4_0.4,Ch1Unknown,CARP,Manual,0.39,ddPCR Supermix for Probes,7.8,,,0.84,0.14,5,15249,0,5,59,15190,0,15254,,,,,,,,0.08,,,0.16,0,8,,,15,1,1,1,7000,8404.8,4157.6,4159,,,,,0.59,0.24,,,,,,,0.125,0.045,,,11.2,4.4
E10,Absolute Quantification,ABS,M16_T4_1.2,Ch1Unknown,CARP,Manual,0.31,ddPCR Supermix for Probes,6.2,,,0.73,0.09,4,15241,1,3,40,15201,0.0766,15245,,,,,,,,0.1,,,0.2,0,9,,,18,0,1,1,7000,8418.3,4033.1,4034.3,,,,,0.49,0.18,,,,,,,0.15,0.05,,,13.2,4.6
E11,Absolute Quantification,ABS,M16_T4_1.2,Ch1Unknown,CARP,Manual,0.37,ddPCR Supermix for Probes,7.4,,,0.81,0.13,5,15812,0,5,45,15767,0,15817,,,,,,,,0.11,,,0.22,0,10,,,19,1,1,1,7000,8602.2,4044.1,4045.6,,,,,0.57,0.23,,,,,,,0.16,0.06,,,14.3,5.7
E12,Absolute Quantification,ABS,M16_T4_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14271,0,0,40,14231,0,14271,,,,,,,,,,,,,,,,,,1,1,7000,0,4055.2,4055.2,,,,,0.11,0,,,,,,,,,,,,
F10,Absolute Quantification,ABS,M16_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12023,0,0,2,12021,0,12023,,,,,,,,,,,,,,,,,,1,1,7000,0,4070.7,4070.7,,,,,0.13,0,,,,,,,,,,,,
F11,Absolute Quantification,ABS,M16_T4_0.4,Ch1Unknown,CARP,Manual,0.17,ddPCR Supermix for Probes,3.4,,,0.54,0.03,2,14004,0,2,0,14004,0,14006,,,,,,,,,,,,,,,,,,1,1,7000,7929.3,4056.1,4056.7,,,,,0.32,0.07,,,,,,,,,,,,
F12,Absolute Quantification,ABS,M16_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14501,0,0,4,14497,0,14501,,,,,,,,,,,,,,,,,,1,1,7000,0,4093.6,4093.6,,,,,0.11,0,,,,,,,,,,,,
G10,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,76,ddPCR Supermix for Probes,1520,,,81,71,865,12964,120,745,1595,11369,1.32,13829,,,,,,,,0.488,,,0.528,0.448,32.8,,,34.6,31,1,1,7000,8623,4165.8,4444.6,,,,,78.6,73.4,,,,,,,0.508,0.467,,,33.7,31.9
G11,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,75.8,ddPCR Supermix for Probes,1516,,,80.7,70.9,928,13943,115,813,1852,12091,0,14871,,,,,,,,0.454,,,0.49,0.419,31.2,,,32.9,29.6,1,1,7000,8583.1,4156.6,4432.8,,,,,78.3,73.3,,,,,,,0.472,0.436,,,32.1,30.4
G12,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14136,0,0,0,14136,0,14136,,,,,,,,,,,,,,,,,,1,1,7000,0,4021.9,4021.9,,,,,0.11,0,,,,,,,,,,,,
H10,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14415,0,0,0,14415,0,14415,,,,,,,,,,,,,,,,,,1,1,7000,0,3978.6,3978.6,,,,,0.11,0,,,,,,,,,,,,
H11,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12100,0,0,0,12100,0,12100,,,,,,,,,,,,,,,,,,1,1,7000,0,4058.6,4058.6,,,,,0.13,0,,,,,,,,,,,,
H12,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0.1,ddPCR Supermix for Probes,2,,,0.47,0,1,12074,0,1,0,12074,0,12075,,,,,,,,,,,,,,,,,,1,1,7000,7461.7,4041.6,4041.9,,,,,0.24,0.03,,,,,,,,,,,,
A01,Absolute Quantification,ABS,M14_T2_1.2,Ch2Unknown,STHD,Manual,32.2,ddPCR Supermix for Probes,644,,,36.1,28.3,263,9482,2,23,261,9459,0.165,9745,,,,,,,,0.094,,,0.133,0.055,8.6,,,11.8,5.3,1,1,4500,5897.2,1161.5,1289.3,,,,,34.2,30.2,,,,,,,0.114,0.074,,,10.2,6.9
A02,Absolute Quantification,ABS,M14_T2_1.2,Ch2Unknown,STHD,Manual,29.5,ddPCR Supermix for Probes,590,,,32.8,26.2,302,11896,3,51,299,11845,0.165,12198,,,,,,,,0.18,,,0.23,0.13,15,,,18.8,11.3,1,1,4500,5752.3,1135.7,1250,,,,,31.2,27.8,,,,,,,0.203,0.151,,,16.9,13.2
A03,Absolute Quantification,ABS,M14_T2_1.2,Ch2Unknown,STHD,Manual,29.2,ddPCR Supermix for Probes,584,,,32.8,25.7,264,10494,3,46,261,10448,0.202,10758,,,,,,,,0.18,,,0.24,0.13,15.5,,,19.5,11.5,1,1,4500,5870,1169.7,1285,,,,,31,27.4,,,,,,,0.212,0.155,,,17.6,13.5
B01,Absolute Quantification,ABS,M14_T2_0.4,Ch2Unknown,STHD,Manual,20.2,ddPCR Supermix for Probes,404,,,22.7,17.6,236,13652,0,36,236,13616,0,13888,,,,,,,,0.15,,,0.2,0.1,13.2,,,17.2,9.1,1,1,4500,5883.3,1145.6,1226.1,,,,,21.5,18.9,,,,,,,0.179,0.124,,,15.2,11.1
B02,Absolute Quantification,ABS,M14_T2_0.4,Ch2Unknown,STHD,Manual,19.4,ddPCR Supermix for Probes,388,,,22.1,16.8,210,12613,0,23,210,12590,0,12823,,,,,,,,0.109,,,0.156,0.062,9.8,,,13.6,6,1,1,4500,5799.3,1140.8,1217,,,,,20.8,18.1,,,,,,,0.133,0.085,,,11.7,7.9
B03,Absolute Quantification,ABS,M14_T2_0.4,Ch2Unknown,STHD,Manual,22.8,ddPCR Supermix for Probes,456,,,25.8,19.8,218,11137,0,29,218,11108,0,11355,,,,,,,,0.13,,,0.18,0.08,11.7,,,15.7,7.6,1,1,4500,5859.4,1162,1252.2,,,,,24.4,21.3,,,,,,,0.158,0.106,,,13.7,9.6
C01,Absolute Quantification,ABS,M15_T2_1.2,Ch2Unknown,STHD,Manual,1.1,ddPCR Supermix for Probes,22,,,1.8,0.5,11,12278,0,0,11,12278,0,12289,,,,,,,,,,,,,,,,,,1,1,4500,4658.6,1426.5,1429.4,,,,,1.4,0.77,,,,,,,,,,,,
C02,Absolute Quantification,ABS,M15_T2_1.2,Ch2Unknown,STHD,Manual,4.6,ddPCR Supermix for Probes,92,,,5.9,3.5,56,14255,0,0,56,14255,0,14311,,,,,,,,,,,,,,,,,,1,1,4500,4780.5,1409.2,1422.4,,,,,5.3,4,,,,,,,,,,,,
C03,Absolute Quantification,ABS,M15_T2_1.2,Ch2Unknown,STHD,Manual,5.8,ddPCR Supermix for Probes,116,,,7.4,4.5,62,12550,0,1,62,12549,0,12612,,,,,,,,0.016,,,0.054,0,1.6,,,5.3,0,1,1,4500,4652.4,1464.7,1480.4,,,,,6.6,5.1,,,,,,,0.034,0,,,3.3,0
D01,Absolute Quantification,ABS,M15_T2_0.4,Ch2Unknown,STHD,Manual,27,ddPCR Supermix for Probes,540,,,30.1,23.9,289,12439,0,40,289,12399,0,12728,,,,,,,,0.137,,,0.183,0.091,12.1,,,15.6,8.5,1,1,4500,5748.7,1189.2,1292.7,,,,,28.6,25.4,,,,,,,0.16,0.114,,,13.8,10.3
D02,Absolute Quantification,ABS,M15_T2_0.4,Ch2Unknown,STHD,Manual,25.9,ddPCR Supermix for Probes,518,,,28.7,23,308,13862,2,43,306,13819,0.087,14170,,,,,,,,0.145,,,0.19,0.099,12.6,,,16.1,9.2,1,1,4500,5720.2,1186.8,1285.3,,,,,27.3,24.4,,,,,,,0.168,0.122,,,14.4,10.9
D03,Absolute Quantification,ABS,M15_T2_0.4,Ch2Unknown,STHD,Manual,24.7,ddPCR Supermix for Probes,494,,,27.6,21.9,291,13698,1,40,290,13658,0.0127,13989,,,,,,,,0.14,,,0.186,0.094,12.3,,,15.8,8.7,1,1,4500,5843,1225.6,1321.6,,,,,26.2,23.3,,,,,,,0.163,0.116,,,14,10.5
E01,Absolute Quantification,ABS,M16_T2_1.2,Ch2Unknown,STHD,Manual,19.1,ddPCR Supermix for Probes,382,,,21.7,16.5,201,12281,7,24,194,12257,0.624,12482,,,,,,,,0.15,,,0.21,0.09,13.3,,,17.7,8.9,1,1,4500,5807,1139,1214.1,,,,,20.4,17.8,,,,,,,0.183,0.124,,,15.5,11.1
E02,Absolute Quantification,ABS,M16_T2_1.2,Ch2Unknown,STHD,Manual,17.3,ddPCR Supermix for Probes,346,,,19.7,14.9,199,13412,7,25,192,13387,0.574,13611,,,,,,,,0.16,,,0.22,0.1,13.8,,,18.2,9.3,1,1,4500,5820.1,1144.7,1213,,,,,18.6,16.1,,,,,,,0.19,0.129,,,16,11.5
E03,Absolute Quantification,ABS,M16_T2_1.2,Ch2Unknown,STHD,Manual,19.4,ddPCR Supermix for Probes,388,,,22,16.9,222,13346,5,35,217,13311,0.384,13568,,,,,,,,0.18,,,0.24,0.12,15.2,,,19.5,10.8,1,1,4500,5899.5,1170,1247.3,,,,,20.7,18.1,,,,,,,0.21,0.148,,,17.4,13
F01,Absolute Quantification,ABS,M16_T2_0.4,Ch2Unknown,STHD,Manual,21.3,ddPCR Supermix for Probes,426,,,24.1,18.6,231,12629,2,20,229,12609,0.15,12860,,,,,,,,0.094,,,0.136,0.053,8.6,,,12.1,5.2,1,1,4500,5896.6,1152,1237.2,,,,,22.7,19.9,,,,,,,0.116,0.073,,,10.4,6.9
F02,Absolute Quantification,ABS,M16_T2_0.4,Ch2Unknown,STHD,Manual,21.9,ddPCR Supermix for Probes,438,,,24.7,19.2,249,13235,0,27,249,13208,0,13484,,,,,,,,0.108,,,0.151,0.065,9.7,,,13.2,6.2,1,1,4500,5910.4,1166.7,1254.3,,,,,23.3,20.5,,,,,,,0.129,0.086,,,11.5,7.9
F03,Absolute Quantification,ABS,M16_T2_0.4,Ch2Unknown,STHD,Manual,21.1,ddPCR Supermix for Probes,422,,,23.9,18.2,209,11568,2,25,207,11543,0.155,11777,,,,,,,,0.13,,,0.18,0.08,11.4,,,15.4,7.3,1,1,4500,5791.7,1146.9,1229.4,,,,,22.5,19.6,,,,,,,0.154,0.102,,,13.4,9.3
G01,Absolute Quantification,ABS,M17_T2_1.2,Ch2Unknown,STHD,Manual,35,ddPCR Supermix for Probes,700,,,39,31.1,306,10125,2,34,304,10091,0.11,10431,,,,,,,,0.116,,,0.156,0.076,10.4,,,13.6,7.2,1,1,4500,5805,1135.6,1272.6,,,,,37,33,,,,,,,0.137,0.096,,,12,8.8
G02,Absolute Quantification,ABS,M17_T2_1.2,Ch2Unknown,STHD,Manual,35.6,ddPCR Supermix for Probes,712,,,39.4,31.8,338,10996,2,52,336,10944,0.0419,11334,,,,,,,,0.158,,,0.203,0.112,13.6,,,17,10.2,1,1,4500,5713.2,1133.4,1269.9,,,,,37.6,33.7,,,,,,,0.181,0.135,,,15.3,11.9
G03,Absolute Quantification,ABS,M17_T2_1.2,Ch2Unknown,STHD,Manual,32.1,ddPCR Supermix for Probes,642,,,35.5,28.7,344,12423,3,54,341,12369,0.139,12767,,,,,,,,0.164,,,0.21,0.118,14.1,,,17.5,10.7,1,1,4500,5752.2,1154.5,1278.3,,,,,33.9,30.4,,,,,,,0.187,0.14,,,15.8,12.3
H01,Absolute Quantification,ABS,M17_T2_0.4,Ch2Unknown,STHD,Manual,25.7,ddPCR Supermix for Probes,514,,,29,22.3,223,10115,0,29,223,10086,0,10338,,,,,,,,0.13,,,0.18,0.08,11.4,,,15.4,7.5,1,1,4500,5888.9,1148.8,1251.1,,,,,27.4,23.9,,,,,,,0.154,0.103,,,13.4,9.4
H02,Absolute Quantification,ABS,M17_T2_0.4,Ch2Unknown,STHD,Manual,26.3,ddPCR Supermix for Probes,526,,,29.6,23,242,10698,0,24,242,10674,0,10940,,,,,,,,0.098,,,0.14,0.057,8.9,,,12.4,5.5,1,1,4500,5942.5,1158.7,1264.5,,,,,28,24.6,,,,,,,0.119,0.077,,,10.7,7.2
H03,Absolute Quantification,ABS,M17_T2_0.4,Ch2Unknown,STHD,Manual,25.2,ddPCR Supermix for Probes,504,,,28.5,22,233,10742,0,30,233,10712,0,10975,,,,,,,,0.128,,,0.176,0.079,11.3,,,15.2,7.5,1,1,4500,5871.1,1156.8,1256.9,,,,,26.9,23.6,,,,,,,0.152,0.103,,,13.3,9.4
A04,Absolute Quantification,ABS,M18_T2_1.2,Ch2Unknown,STHD,Manual,50.7,ddPCR Supermix for Probes,1014,,,55,46.4,534,12118,2,80,532,12038,0,12652,,,,,,,,0.151,,,0.186,0.116,13.1,,,15.8,10.4,1,1,4500,5987.6,1193.9,1396.2,,,,,52.9,48.5,,,,,,,0.169,0.133,,,14.5,11.8
A05,Absolute Quantification,ABS,M18_T2_1.2,Ch2Unknown,STHD,Manual,48.8,ddPCR Supermix for Probes,976,,,53.4,44.2,430,10158,2,87,428,10071,0,10588,,,,,,,,0.204,,,0.25,0.157,16.9,,,20.1,13.7,1,1,4500,5932.3,1193.7,1386.2,,,,,51.1,46.4,,,,,,,0.227,0.18,,,18.6,15.3
A06,Absolute Quantification,ABS,M18_T2_1.2,Ch2Unknown,STHD,Manual,44.2,ddPCR Supermix for Probes,884,,,48,40.5,537,14016,6,97,531,13919,0.186,14553,,,,,,,,0.189,,,0.229,0.149,15.9,,,18.7,13.1,1,1,4500,5885.3,1192.3,1365.5,,,,,46.1,42.3,,,,,,,0.209,0.169,,,17.3,14.5
B04,Absolute Quantification,ABS,M18_T2_0.4,Ch2Unknown,STHD,Manual,21.1,ddPCR Supermix for Probes,422,,,23.9,18.3,218,12061,0,23,218,12038,0,12279,,,,,,,,0.105,,,0.15,0.059,9.5,,,13.2,5.8,1,1,4500,5916.6,1184.7,1268.7,,,,,22.5,19.6,,,,,,,0.128,0.082,,,11.4,7.6
B05,Absolute Quantification,ABS,M18_T2_0.4,Ch2Unknown,STHD,Manual,20.7,ddPCR Supermix for Probes,414,,,23.6,17.8,195,10979,0,18,195,10961,0,11174,,,,,,,,0.092,,,0.136,0.047,8.4,,,12.1,4.6,1,1,4500,5964.1,1191.2,1274.5,,,,,22.2,19.2,,,,,,,0.114,0.069,,,10.3,6.5
B06,Absolute Quantification,ABS,M18_T2_0.4,Ch2Unknown,STHD,Manual,19.3,ddPCR Supermix for Probes,386,,,21.9,16.6,205,12415,0,25,205,12390,0,12620,,,,,,,,0.12,,,0.17,0.07,10.8,,,14.8,6.8,1,1,4500,5896,1189.4,1265.8,,,,,20.6,17.9,,,,,,,0.147,0.095,,,12.8,8.8
C04,Absolute Quantification,ABS,M13_T3_1.2,Ch2Unknown,STHD,Manual,21.7,ddPCR Supermix for Probes,434,,,24.8,18.7,194,10397,0,41,194,10356,0,10591,,,,,,,,0.21,,,0.28,0.14,17.3,,,22.2,12.5,1,1,4500,5865.6,1187.8,1273.5,,,,,23.3,20.2,,,,,,,0.246,0.174,,,19.8,14.9
C05,Absolute Quantification,ABS,M13_T3_1.2,Ch2Unknown,STHD,Manual,20,ddPCR Supermix for Probes,400,,,22.8,17.3,208,12113,2,55,206,12058,0.101,12321,,,,,,,,0.27,,,0.35,0.19,21.4,,,26.4,16.5,1,1,4500,5838.5,1192.9,1271.4,,,,,21.4,18.6,,,,,,,0.313,0.232,,,23.9,18.9
C06,Absolute Quantification,ABS,M13_T3_1.2,Ch2Unknown,STHD,Manual,24,ddPCR Supermix for Probes,480,,,26.7,21.4,310,15019,2,46,308,14973,0.0809,15329,,,,,,,,0.154,,,0.2,0.107,13.3,,,16.8,9.8,1,1,4500,5835.1,1194.8,1288.6,,,,,25.4,22.7,,,,,,,0.177,0.13,,,15.1,11.5
D04,Absolute Quantification,ABS,M13_T3_0.4,Ch2Unknown,STHD,Manual,8.4,ddPCR Supermix for Probes,168,,,10.3,6.9,95,13183,0,14,95,13169,0,13278,,,,,,,,0.15,,,0.23,0.06,13,,,19,6,1,1,4500,5969.2,1186.1,1220.3,,,,,9.3,7.6,,,,,,,0.189,0.105,,,16,9.6
D05,Absolute Quantification,ABS,M13_T3_0.4,Ch2Unknown,STHD,Manual,6.5,ddPCR Supermix for Probes,130,,,8.3,4.9,58,10543,0,17,58,10526,0,10601,,,,,,,,0.29,,,0.45,0.13,23,,,32,13,1,1,4500,5850.4,1180.4,1206,,,,,7.3,5.6,,,,,,,0.37,0.21,,,27.5,17.8
D06,Absolute Quantification,ABS,M13_T3_0.4,Ch2Unknown,STHD,Manual,7,ddPCR Supermix for Probes,140,,,8.5,5.6,89,14950,0,14,89,14936,0,15039,,,,,,,,0.16,,,0.25,0.07,14,,,20,7,1,1,4500,5865.9,1189.3,1217,,,,,7.7,6.3,,,,,,,0.202,0.112,,,16.9,10.2
E04,Absolute Quantification,ABS,M14_T3_1.2,Ch2Unknown,STHD,Manual,8.3,ddPCR Supermix for Probes,166,,,10.1,6.7,92,13052,0,6,92,13046,0,13144,,,,,,,,0.07,,,0.12,0.01,6.1,,,11,1.2,1,1,4500,6010.5,1200.2,1233.8,,,,,9.2,7.4,,,,,,,0.093,0.037,,,8.5,3.7
E05,Absolute Quantification,ABS,M14_T3_1.2,Ch2Unknown,STHD,Manual,9.3,ddPCR Supermix for Probes,186,,,11.5,7.5,85,10691,2,7,83,10684,0.212,10776,,,,,,,,0.11,,,0.18,0.03,10,,,16,3,1,1,4500,5912.4,1195,1232.2,,,,,10.4,8.3,,,,,,,0.143,0.068,,,12.6,6.5
E06,Absolute Quantification,ABS,M14_T3_1.2,Ch2Unknown,STHD,Manual,7.4,ddPCR Supermix for Probes,148,,,9.1,6,91,14355,1,4,90,14351,0.0794,14446,,,,,,,,0.05,,,0.11,0,5.2,,,9.8,0.6,1,1,4500,5858.8,1199.8,1229.1,,,,,8.2,6.7,,,,,,,0.08,0.029,,,7.5,2.9
F04,Absolute Quantification,ABS,M14_T3_0.4,Ch2Unknown,STHD,Manual,1.4,ddPCR Supermix for Probes,28,,,2.5,0.7,11,8952,0,4,11,8948,0,8963,,,,,,,,0.36,,,0.8,0,27,,,50,3,1,1,4500,5989.5,1177.9,1183.8,,,,,1.93,1.05,,,,,,,0.58,0.15,,,38,15
F05,Absolute Quantification,ABS,M14_T3_0.4,Ch2Unknown,STHD,Manual,1,ddPCR Supermix for Probes,20,,,1.7,0.5,11,13036,0,2,11,13034,0,13047,,,,,,,,0.18,,,0.48,0,15,,,37,0,1,1,4500,5986,1194,1198,,,,,1.32,0.72,,,,,,,0.33,0.04,,,26,5
F06,Absolute Quantification,ABS,M14_T3_0.4,Ch2Unknown,STHD,Manual,1.3,ddPCR Supermix for Probes,26,,,2,0.8,17,15263,0,3,17,15260,0,15280,,,,,,,,0.18,,,0.41,0,15,,,32,0,1,1,4500,5866.1,1194.6,1199.8,,,,,1.65,1.02,,,,,,,0.29,0.06,,,23,7
G04,Absolute Quantification,ABS,M15_T3_1.2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,11986,0,0,0,11986,0,11986,,,,,,,,,,,,,,,,,,1,1,4500,0,1370.2,1370.2,,,,,0.13,0,,,,,,,,,,,,
G05,Absolute Quantification,ABS,M15_T3_1.2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.33,0,0,10777,0,0,0,10777,0,10777,,,,,,,,,,,,,,,,,,1,1,4500,0,1409.4,1409.4,,,,,0.15,0,,,,,,,,,,,,
G06,Absolute Quantification,ABS,M15_T3_1.2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15099,0,0,0,15099,0,15099,,,,,,,,,,,,,,,,,,1,1,4500,0,1391,1391,,,,,0.11,0,,,,,,,,,,,,
H04,Absolute Quantification,ABS,M15_T3_0.4,Ch2Unknown,STHD,Manual,7.3,ddPCR Supermix for Probes,146,,,9.1,5.7,71,11466,0,6,71,11460,0,11537,,,,,,,,0.08,,,0.16,0.01,8,,,14,2,1,1,4500,6017.5,1215.7,1245.3,,,,,8.2,6.4,,,,,,,0.121,0.048,,,10.9,4.7
H05,Absolute Quantification,ABS,M15_T3_0.4,Ch2Unknown,STHD,Manual,5.8,ddPCR Supermix for Probes,116,,,7.6,4.4,49,9836,0,2,49,9834,0,9885,,,,,,,,0.04,,,0.1,0,3.9,,,9.7,0,1,1,4500,6032,1231.1,1254.9,,,,,6.7,5.1,,,,,,,0.072,0.01,,,6.8,1.1
H06,Absolute Quantification,ABS,M15_T3_0.4,Ch2Unknown,STHD,Manual,6.4,ddPCR Supermix for Probes,128,,,8.2,4.9,60,10959,0,8,60,10951,0,11019,,,,,,,,0.13,,,0.23,0.03,12,,,20,4,1,1,4500,5927.2,1222.7,1248.3,,,,,7.3,5.6,,,,,,,0.18,0.08,,,15.7,7.8
A07,Absolute Quantification,ABS,M16_T3_1.2,Ch2Unknown,STHD,Manual,6.6,ddPCR Supermix for Probes,132,,,8.3,5.2,71,12639,1,4,70,12635,0.0905,12710,,,,,,,,0.07,,,0.14,0,7,,,12,1,1,1,4500,5346,1204.9,1228,,,,,7.4,5.8,,,,,,,0.103,0.037,,,9.4,3.7
A08,Absolute Quantification,ABS,M16_T3_1.2,Ch2Unknown,STHD,Manual,6.7,ddPCR Supermix for Probes,134,,,8.3,5.3,80,14002,3,12,77,13990,0.245,14082,,,,,,,,0.19,,,0.29,0.08,16,,,23,8,1,1,4500,5439.2,1235.7,1259.6,,,,,7.5,6,,,,,,,0.24,0.13,,,19.5,12
A09,Absolute Quantification,ABS,M16_T3_1.2,Ch2Unknown,STHD,Manual,6.8,ddPCR Supermix for Probes,136,,,8.4,5.4,81,13907,1,4,80,13903,0.0822,13988,,,,,,,,0.06,,,0.12,0,6,,,11,1,1,1,4500,5534.8,1255.3,1280.1,,,,,7.6,6.1,,,,,,,0.09,0.033,,,8.4,3.2
B07,Absolute Quantification,ABS,M16_T3_0.4,Ch2Unknown,STHD,Manual,1.1,ddPCR Supermix for Probes,22,,,1.8,0.6,12,12846,0,1,12,12845,0,12858,,,,,,,,0.08,,,0.29,0,8,,,25,0,1,1,4500,5370.2,1222.3,1226.1,,,,,1.45,0.81,,,,,,,0.18,0,,,16,0
B08,Absolute Quantification,ABS,M16_T3_0.4,Ch2Unknown,STHD,Manual,0.57,ddPCR Supermix for Probes,11.4,,,1.11,0.24,7,14394,0,2,7,14392,0,14401,,,,,,,,0.29,,,0.77,0,22,,,52,0,1,1,4500,5625.1,1244.2,1246.4,,,,,0.82,0.38,,,,,,,0.52,0.05,,,37,8
