Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A02,Absolute Quantification,ABS,M4_T3_1.2,Ch2Unknown,STHD,Manual,28.2,ddPCR Supermix for Probes,564,,,31.4,25,304,12530,0,54,304,12476,0,12834,,,,,,,,0.18,,,0.23,0.12,15,,,18.7,11.3,1,1,3500,4721.1,1209.5,1292.7,,,,,29.8,26.6,,,,,,,0.202,0.15,,,16.8,13.1
A03,Absolute Quantification,ABS,M4_T3_1.2,Ch2Unknown,STHD,Manual,26.5,ddPCR Supermix for Probes,530,,,30,23,218,9567,0,45,218,9522,0,9785,,,,,,,,0.2,,,0.27,0.14,17,,,21.5,12.4,1,1,3500,4692.2,1214,1291.5,,,,,28.3,24.7,,,,,,,0.238,0.171,,,19.3,14.7
A04,Absolute Quantification,ABS,M2_T4_1.2,Ch2Unknown,STHD,Manual,4.1,ddPCR Supermix for Probes,82,,,5.4,3,47,13524,0,5,47,13519,0,13571,,,,,,,,0.11,,,0.21,0,10,,,18,1,1,1,4500,6028.7,1142.3,1159.2,,,,,4.7,3.5,,,,,,,0.16,0.06,,,13.7,5.5
A05,Absolute Quantification,ABS,M2_T4_1.2,Ch2Unknown,STHD,Manual,4.2,ddPCR Supermix for Probes,84,,,5.6,3.1,43,11912,0,7,43,11905,0,11955,,,,,,,,0.16,,,0.3,0.03,14,,,24,4,1,1,4500,6073,1176.7,1194.4,,,,,4.9,3.6,,,,,,,0.23,0.1,,,18.9,9
A06,Absolute Quantification,ABS,M2_T4_1.2,Ch2Unknown,STHD,Manual,4.3,ddPCR Supermix for Probes,86,,,5.6,3.2,47,12922,0,10,47,12912,0,12969,,,,,,,,0.21,,,0.36,0.06,18,,,28,7,1,1,4500,6258.5,1192.2,1210.5,,,,,4.9,3.7,,,,,,,0.29,0.14,,,23,12
A07,Absolute Quantification,ABS,M6_T4_1.2,Ch2Unknown,STHD,Manual,7.6,ddPCR Supermix for Probes,152,,,9.5,5.9,68,10558,0,2,68,10556,0,10626,,,,,,,,0.029,,,0.075,0,2.8,,,7.1,0,1,1,4500,6030.2,1161.6,1192.8,,,,,8.5,6.7,,,,,,,0.051,0.007,,,4.9,0.8
A08,Absolute Quantification,ABS,M6_T4_1.2,Ch2Unknown,STHD,Manual,7.3,ddPCR Supermix for Probes,146,,,9.1,5.7,74,11909,0,6,74,11903,0,11983,,,,,,,,0.08,,,0.15,0.01,7,,,13,2,1,1,4500,6219.4,1184,1215.1,,,,,8.2,6.5,,,,,,,0.116,0.046,,,10.5,4.5
A09,Absolute Quantification,ABS,M6_T4_1.2,Ch2Unknown,STHD,Manual,8,ddPCR Supermix for Probes,160,,,10.3,6.1,56,8178,0,4,56,8174,0,8234,,,,,,,,0.07,,,0.15,0,7,,,13,0,1,1,4500,6400.6,1224.2,1259.4,,,,,9.1,7,,,,,,,0.109,0.034,,,9.9,3.4
B01,Absolute Quantification,ABS,M4_T3_0.4,Ch2Unknown,STHD,Manual,5.6,ddPCR Supermix for Probes,112,,,7.5,4.1,42,8796,0,5,42,8791,0,8838,,,,,,,,0.12,,,0.23,0,11,,,20,2,1,1,4500,5958.2,1173.7,1196.4,,,,,6.5,4.8,,,,,,,0.18,0.06,,,15.2,6.1
B02,Absolute Quantification,ABS,M4_T3_0.4,Ch2Unknown,STHD,Manual,4.7,ddPCR Supermix for Probes,94,,,6.1,3.5,48,12049,0,9,48,12040,0,12097,,,,,,,,0.19,,,0.32,0.05,16,,,25,6,1,1,4500,5822.5,1145.2,1163.7,,,,,5.4,4,,,,,,,0.26,0.12,,,20.6,10.9
B03,Absolute Quantification,ABS,M4_T3_0.4,Ch2Unknown,STHD,Manual,7.1,ddPCR Supermix for Probes,142,,,9.1,5.4,56,9254,0,6,56,9248,0,9310,,,,,,,,0.11,,,0.2,0.01,10,,,17,2,1,1,4500,5783.2,1147.7,1175.6,,,,,8.1,6.2,,,,,,,0.153,0.06,,,13.4,5.9
B04,Absolute Quantification,ABS,M2_T4_0.4,Ch2Unknown,STHD,Manual,2.5,ddPCR Supermix for Probes,50,,,3.8,1.5,19,8948,0,4,19,8944,0,8967,,,,,,,,0.21,,,0.45,0,17,,,34,1,1,1,4500,6127.4,1181.9,1192.3,,,,,3.1,2,,,,,,,0.33,0.09,,,25,9
B05,Absolute Quantification,ABS,M2_T4_0.4,Ch2Unknown,STHD,Manual,2.1,ddPCR Supermix for Probes,42,,,3.1,1.4,23,12810,0,5,23,12805,0,12833,,,,,,,,0.22,,,0.43,0,18,,,33,3,1,1,4500,6082.3,1180.8,1189.6,,,,,2.58,1.7,,,,,,,0.33,0.11,,,25,11
B06,Absolute Quantification,ABS,M2_T4_0.4,Ch2Unknown,STHD,Manual,1.9,ddPCR Supermix for Probes,38,,,3.1,1.1,14,8751,0,0,14,8751,0,8765,,,,,,,,,,,,,,,,,,1,1,4500,6203.1,1185.7,1193.7,,,,,2.4,1.4,,,,,,,,,,,,
B07,Absolute Quantification,ABS,M6_T4_0.4,Ch2Unknown,STHD,Manual,2.3,ddPCR Supermix for Probes,46,,,3.3,1.5,26,13283,0,3,26,13280,0,13309,,,,,,,,0.12,,,0.26,0,10,,,22,0,1,1,4500,6023.8,1152.3,1161.8,,,,,2.78,1.88,,,,,,,0.19,0.04,,,16,5
B08,Absolute Quantification,ABS,M6_T4_0.4,Ch2Unknown,STHD,Manual,1.6,ddPCR Supermix for Probes,32,,,2.5,0.9,16,12073,0,3,16,12070,0,12089,,,,,,,,0.19,,,0.43,0,16,,,33,0,1,1,4500,5971.5,1140.2,1146.6,,,,,1.98,1.2,,,,,,,0.31,0.07,,,24,7
B09,Absolute Quantification,ABS,M6_T4_0.4,Ch2Unknown,STHD,Manual,1.4,ddPCR Supermix for Probes,28,,,2.4,0.7,10,8622,0,3,10,8619,0,8632,,,,,,,,0.3,,,0.71,0,23,,,47,0,1,1,4500,6528.7,1244.9,1251,,,,,1.84,0.98,,,,,,,0.5,0.1,,,35,11
C01,Absolute Quantification,ABS,M5_T3_1.2,Ch2Unknown,STHD,Manual,14.3,ddPCR Supermix for Probes,286,,,16.9,11.7,116,9510,1,17,115,9493,0.0971,9626,,,,,,,,0.15,,,0.23,0.08,13,,,19,8,1,1,4500,5987,1150.4,1208.7,,,,,15.6,12.9,,,,,,,0.194,0.115,,,16.3,10.4
C02,Absolute Quantification,ABS,M5_T3_1.2,Ch2Unknown,STHD,Manual,12.4,ddPCR Supermix for Probes,248,,,14.8,10.1,107,10079,0,25,107,10054,0,10186,,,,,,,,0.23,,,0.33,0.13,19,,,26,12,1,1,4500,5707,1115.7,1163.9,,,,,13.6,11.2,,,,,,,0.28,0.18,,,22.3,15.5
C03,Absolute Quantification,ABS,M5_T3_1.2,Ch2Unknown,STHD,Manual,11.3,ddPCR Supermix for Probes,226,,,13.8,9.1,91,9410,0,19,91,9391,0,9501,,,,,,,,0.21,,,0.31,0.1,17,,,24,10,1,1,4500,5939.8,1163.8,1209.5,,,,,12.6,10.2,,,,,,,0.26,0.16,,,20.8,13.6
C04,Absolute Quantification,ABS,M3_T4_1.2,Ch2Unknown,STHD,Manual,7.1,ddPCR Supermix for Probes,142,,,8.9,5.5,69,11413,0,7,69,11406,0,11482,,,,,,,,0.1,,,0.18,0.02,9,,,16,3,1,1,4500,6191.5,1173.7,1203.8,,,,,8,6.3,,,,,,,0.142,0.061,,,12.5,5.8
C05,Absolute Quantification,ABS,M3_T4_1.2,Ch2Unknown,STHD,Manual,6.6,ddPCR Supermix for Probes,132,,,8.2,5.2,73,12977,0,4,73,12973,0,13050,,,,,,,,0.05,,,0.11,0,5,,,10,0,1,1,4500,5756.9,1123.7,1149.7,,,,,7.4,5.9,,,,,,,0.083,0.026,,,7.8,2.6
C06,Absolute Quantification,ABS,M3_T4_1.2,Ch2Unknown,STHD,Manual,6.1,ddPCR Supermix for Probes,122,,,7.8,4.7,61,11676,0,2,61,11674,0,11737,,,,,,,,0.033,,,0.083,0,3.2,,,7.9,0,1,1,4500,5726.7,1130.7,1154.6,,,,,6.9,5.4,,,,,,,0.057,0.008,,,5.5,0.9
C07,Absolute Quantification,ABS,M7_T1A_1.2,Ch2Unknown,STHD,Manual,92,ddPCR Supermix for Probes,1840,,,99,86,773,9471,15,144,758,9327,0.379,10244,,,,,,,,0.199,,,0.233,0.165,16.6,,,19,14.3,1,1,4500,6051.2,1166.3,1534.9,,,,,95.6,89,,,,,,,0.217,0.182,,,17.8,15.4
C08,Absolute Quantification,ABS,M7_T1A_1.2,Ch2Unknown,STHD,Manual,81,ddPCR Supermix for Probes,1620,,,87,76,831,11602,17,174,814,11428,0.436,12433,,,,,,,,0.224,,,0.259,0.189,18.3,,,20.6,15.9,1,1,4500,6063,1170.6,1497.6,,,,,84.2,78.6,,,,,,,0.242,0.206,,,19.5,17.1
C09,Absolute Quantification,ABS,M7_T1A_1.2,Ch2Unknown,STHD,Manual,102,ddPCR Supermix for Probes,2040,,,109,95,792,8749,18,142,774,8607,0.645,9541,,,,,,,,0.195,,,0.228,0.162,16.3,,,18.7,14,1,1,4500,6536.6,1261.4,1699.3,,,,,105.6,98.3,,,,,,,0.212,0.178,,,17.5,15.1
D01,Absolute Quantification,ABS,M5_T3_0.4,Ch2Unknown,STHD,Manual,8.4,ddPCR Supermix for Probes,168,,,10.4,6.7,81,11260,0,15,81,11245,0,11341,,,,,,,,0.18,,,0.29,0.08,16,,,23,8,1,1,4500,6091.1,1169.4,1204.6,,,,,9.4,7.5,,,,,,,0.24,0.13,,,19.3,11.9
D02,Absolute Quantification,ABS,M5_T3_0.4,Ch2Unknown,STHD,Manual,9.1,ddPCR Supermix for Probes,182,,,11.2,7.3,84,10832,0,8,84,10824,0,10916,,,,,,,,0.09,,,0.17,0.02,9,,,15,3,1,1,4500,5944.6,1147.9,1184.8,,,,,10.1,8.1,,,,,,,0.13,0.06,,,11.6,5.7
D03,Absolute Quantification,ABS,M5_T3_0.4,Ch2Unknown,STHD,Manual,9.3,ddPCR Supermix for Probes,186,,,11.5,7.5,82,10283,0,7,82,10276,0,10365,,,,,,,,0.09,,,0.15,0.02,8,,,14,2,1,1,4500,5573,1099.2,1134.6,,,,,10.4,8.4,,,,,,,0.119,0.051,,,10.7,5
D04,Absolute Quantification,ABS,M3_T4_0.4,Ch2Unknown,STHD,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.52,0,1,10712,0,0,1,10712,0,10713,,,,,,,,,,,,,,,,,,1,1,4500,5838.3,1148,1148.4,,,,,0.27,0.03,,,,,,,,,,,,
D05,Absolute Quantification,ABS,M3_T4_0.4,Ch2Unknown,STHD,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.52,0,1,10756,0,1,1,10755,0,10757,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,4500,6399.6,1148,1148.5,,,,,0.27,0.03,,,,,,,2.6,0,,,89,11
D06,Absolute Quantification,ABS,M3_T4_0.4,Ch2Unknown,STHD,Manual,0.22,ddPCR Supermix for Probes,4.4,,,0.7,0.03,2,10764,0,0,2,10764,0,10766,,,,,,,,,,,,,,,,,,1,1,4500,5677.5,1137,1137.9,,,,,0.42,0.09,,,,,,,,,,,,
D07,Absolute Quantification,ABS,M7_T1A_0.4,Ch2Unknown,STHD,Manual,39.7,ddPCR Supermix for Probes,794,,,43.6,35.8,401,11693,2,56,399,11637,0.00777,12094,,,,,,,,0.143,,,0.182,0.103,12.5,,,15.5,9.5,1,1,4500,6150.8,1175.6,1340.5,,,,,41.7,37.7,,,,,,,0.163,0.123,,,14,10.9
D08,Absolute Quantification,ABS,M7_T1A_0.4,Ch2Unknown,STHD,Manual,37.9,ddPCR Supermix for Probes,758,,,42.1,33.8,319,9737,2,50,317,9687,0.0426,10056,,,,,,,,0.161,,,0.208,0.113,13.9,,,17.4,10.3,1,1,4500,6169.6,1177.4,1335.7,,,,,40.1,35.8,,,,,,,0.185,0.137,,,15.6,12.1
D09,Absolute Quantification,ABS,M7_T1A_0.4,Ch2Unknown,STHD,Manual,41.1,ddPCR Supermix for Probes,822,,,45.6,36.6,314,8834,2,44,312,8790,0.0564,9148,,,,,,,,0.144,,,0.189,0.099,12.6,,,16,9.2,1,1,4500,6482.5,1233.8,1414,,,,,43.4,38.8,,,,,,,0.167,0.122,,,14.4,10.9
E01,Absolute Quantification,ABS,M6_T3_1.2,Ch2Unknown,STHD,Manual,10.5,ddPCR Supermix for Probes,210,,,13.3,8.2,65,7236,0,2,65,7234,0,7301,,,,,,,,0.031,,,0.078,0,3,,,7.4,0,1,1,4500,6032.8,1140.3,1183.8,,,,,11.9,9.3,,,,,,,0.054,0.008,,,5.1,0.8
E02,Absolute Quantification,ABS,M6_T3_1.2,Ch2Unknown,STHD,Manual,8.9,ddPCR Supermix for Probes,178,,,11.2,6.9,69,9111,0,5,69,9106,0,9180,,,,,,,,0.07,,,0.14,0,7,,,13,1,1,1,4500,6142.3,1125.9,1163.6,,,,,10,7.9,,,,,,,0.106,0.038,,,9.7,3.8
E03,Absolute Quantification,ABS,M6_T3_1.2,Ch2Unknown,STHD,Manual,9.4,ddPCR Supermix for Probes,188,,,11.6,7.4,79,9885,1,10,78,9875,0.109,9964,,,,,,,,0.14,,,0.23,0.05,12,,,19,5,1,1,4500,6061,1152.3,1191.2,,,,,10.5,8.4,,,,,,,0.184,0.094,,,15.6,8.7
E04,Absolute Quantification,ABS,M4_T4_1.2,Ch2Unknown,STHD,Manual,9.5,ddPCR Supermix for Probes,190,,,11.7,7.7,89,10952,0,19,89,10933,0,11041,,,,,,,,0.21,,,0.32,0.11,18,,,25,10,1,1,3500,6275,1266.1,1306.4,,,,,10.6,8.5,,,,,,,0.27,0.16,,,21.2,13.9
E05,Absolute Quantification,ABS,M4_T4_1.2,Ch2Unknown,STHD,Manual,9.3,ddPCR Supermix for Probes,186,,,11.7,7.3,72,9057,0,8,72,9049,0,9129,,,,,,,,0.11,,,0.19,0.03,10,,,17,3,1,1,3500,4816.7,1119.2,1148.4,,,,,10.5,8.3,,,,,,,0.152,0.069,,,13.3,6.6
E06,Absolute Quantification,ABS,M4_T4_1.2,Ch2Unknown,STHD,Manual,8.3,ddPCR Supermix for Probes,166,,,10.3,6.5,75,10614,0,17,75,10597,0,10689,,,,,,,,0.23,,,0.35,0.11,18,,,26,10,1,1,3500,4804.2,1116,1141.8,,,,,9.3,7.4,,,,,,,0.29,0.17,,,22.5,14.4
E07,Absolute Quantification,ABS,M8_T1A_1.2,Ch2Unknown,STHD,Manual,109,ddPCR Supermix for Probes,2180,,,116,102,907,9349,35,185,872,9164,2,10256,,,,,,,,0.234,,,0.269,0.2,19,,,21.2,16.7,1,1,4500,6118.2,1177.6,1614.5,,,,,112.6,105.3,,,,,,,0.252,0.217,,,20.1,17.8
E08,Absolute Quantification,ABS,M8_T1A_1.2,Ch2Unknown,STHD,Manual,106,ddPCR Supermix for Probes,2120,,,113,100,1067,11278,39,201,1028,11077,1.94,12345,,,,,,,,0.217,,,0.248,0.187,17.8,,,19.9,15.8,1,1,4500,6160,1194,1623.2,,,,,109.6,103.1,,,,,,,0.233,0.202,,,18.9,16.8
E09,Absolute Quantification,ABS,M8_T1A_1.2,Ch2Unknown,STHD,Manual,114,ddPCR Supermix for Probes,2280,,,123,106,704,6911,20,166,684,6745,0.489,7615,,,,,,,,0.255,,,0.296,0.214,20.3,,,22.9,17.7,1,1,4500,6388,1226.8,1704,,,,,118.4,109.8,,,,,,,0.276,0.234,,,21.6,19
F01,Absolute Quantification,ABS,M6_T3_0.4,Ch2Unknown,STHD,Manual,3.4,ddPCR Supermix for Probes,68,,,4.8,2.3,29,9960,0,7,29,9953,0,9989,,,,,,,,0.24,,,0.44,0.04,19,,,33,6,1,1,4500,6097,1146,1160.4,,,,,4.1,2.8,,,,,,,0.34,0.14,,,26,13
F02,Absolute Quantification,ABS,M6_T3_0.4,Ch2Unknown,STHD,Manual,4.2,ddPCR Supermix for Probes,84,,,5.7,3,37,10303,0,10,37,10293,0,10340,,,,,,,,0.27,,,0.46,0.08,21,,,33,9,1,1,4500,5838.6,1117.1,1134,,,,,4.9,3.6,,,,,,,0.37,0.17,,,27,15
F03,Absolute Quantification,ABS,M6_T3_0.4,Ch2Unknown,STHD,Manual,4.4,ddPCR Supermix for Probes,88,,,5.9,3.1,39,10446,0,11,39,10435,0,10485,,,,,,,,0.28,,,0.47,0.09,22,,,34,10,1,1,4500,5593.5,1102.9,1119.6,,,,,5.1,3.7,,,,,,,0.38,0.19,,,28,16
F04,Absolute Quantification,ABS,M4_T4_0.4,Ch2Unknown,STHD,Manual,1.6,ddPCR Supermix for Probes,32,,,2.6,0.9,15,10801,0,1,15,10800,0,10816,,,,,,,,0.07,,,0.23,0,6,,,20,0,1,1,4500,5689.5,1160.5,1166.7,,,,,2.09,1.25,,,,,,,0.14,0,,,13,0
F05,Absolute Quantification,ABS,M4_T4_0.4,Ch2Unknown,STHD,Manual,1.4,ddPCR Supermix for Probes,28,,,2.3,0.8,13,11119,0,0,13,11119,0,11132,,,,,,,,,,,,,,,,,,1,1,4500,6116.4,1219.5,1225.3,,,,,1.79,1.03,,,,,,,,,,,,
F06,Absolute Quantification,ABS,M4_T4_0.4,Ch2Unknown,STHD,Manual,1,ddPCR Supermix for Probes,20,,,1.9,0.5,9,10362,0,1,9,10361,0,10371,,,,,,,,0.11,,,0.38,0,10,,,32,0,1,1,4500,6051.4,1220.1,1224.3,,,,,1.4,0.72,,,,,,,0.24,0,,,20,0
F07,Absolute Quantification,ABS,M8_T1A_0.4,Ch2Unknown,STHD,Manual,47.7,ddPCR Supermix for Probes,954,,,52.4,43.1,408,9855,1,39,407,9816,0,10263,,,,,,,,0.096,,,0.128,0.065,8.8,,,11.4,6.2,1,1,4500,6119,1169.5,1366.3,,,,,50.1,45.4,,,,,,,0.112,0.08,,,10.1,7.5
F08,Absolute Quantification,ABS,M8_T1A_0.4,Ch2Unknown,STHD,Manual,46.6,ddPCR Supermix for Probes,932,,,50.7,42.4,488,12088,7,60,481,12028,0.43,12576,,,,,,,,0.135,,,0.17,0.1,11.9,,,14.6,9.2,1,1,4500,6262.2,1205.3,1401.6,,,,,48.7,44.5,,,,,,,0.153,0.117,,,13.3,10.5
F09,Absolute Quantification,ABS,M8_T1A_0.4,Ch2Unknown,STHD,Manual,54,ddPCR Supermix for Probes,1080,,,59,49,405,8628,1,51,404,8577,0,9033,,,,,,,,0.126,,,0.162,0.089,11.2,,,14.1,8.3,1,1,4500,6451.2,1227.4,1461.6,,,,,56.7,51.3,,,,,,,0.144,0.107,,,12.6,9.7
G01,Absolute Quantification,ABS,M1_T4_1.2,Ch2Unknown,STHD,Manual,3.3,ddPCR Supermix for Probes,66,,,4.7,2.3,30,10605,0,0,30,10605,0,10635,,,,,,,,,,,,,,,,,,1,1,3500,5883.3,1124,1137.4,,,,,4,2.8,,,,,,,,,,,,
G02,Absolute Quantification,ABS,M1_T4_1.2,Ch2Unknown,STHD,Manual,2.9,ddPCR Supermix for Probes,58,,,4,2,31,12582,0,3,31,12579,0,12613,,,,,,,,0.1,,,0.22,0,9,,,19,0,1,1,3500,5552.1,1082,1093,,,,,3.4,2.4,,,,,,,0.16,0.04,,,14,4
G03,Absolute Quantification,ABS,M1_T4_1.2,Ch2Unknown,STHD,Manual,2.5,ddPCR Supermix for Probes,50,,,3.5,1.7,27,12801,0,4,27,12797,0,12828,,,,,,,,0.15,,,0.31,0,13,,,25,1,1,1,3500,5884.8,1142.2,1152.2,,,,,2.99,2.03,,,,,,,0.23,0.07,,,19,7
G04,Absolute Quantification,ABS,M5_T4_1.2,Ch2Unknown,STHD,Manual,3.4,ddPCR Supermix for Probes,68,,,4.8,2.4,32,10911,0,5,32,10906,0,10943,,,,,,,,0.16,,,0.31,0,13,,,25,2,1,1,4500,6192.7,1173.1,1187.8,,,,,4.1,2.9,,,,,,,0.23,0.08,,,19,8
G05,Absolute Quantification,ABS,M5_T4_1.2,Ch2Unknown,STHD,Manual,3,ddPCR Supermix for Probes,60,,,4.2,2,29,11317,0,5,29,11312,0,11346,,,,,,,,0.17,,,0.34,0,15,,,27,2,1,1,4500,6452.8,1218.9,1232.2,,,,,3.6,2.5,,,,,,,0.26,0.09,,,21,9
G06,Absolute Quantification,ABS,M5_T4_1.2,Ch2Unknown,STHD,Manual,3.5,ddPCR Supermix for Probes,70,,,4.8,2.5,36,12108,1,5,35,12103,0.0955,12144,,,,,,,,0.17,,,0.31,0.02,14,,,25,3,1,1,4500,6071.2,1178.3,1192.8,,,,,4.1,2.9,,,,,,,0.24,0.09,,,20,9
G07,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,151,ddPCR Supermix for Probes,3020,,,159,143,1385,10094,66,462,1319,9632,0.28,11479,,,,,,,,0.366,,,0.403,0.33,26.8,,,28.8,24.8,1,1,4500,6290.9,1264.1,1870.6,,,,,155.3,147.2,,,,,,,0.385,0.347,,,27.8,25.8
G08,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,114,ddPCR Supermix for Probes,2280,,,121,108,1170,11459,49,436,1121,11023,0.434,12629,,,,,,,,0.403,,,0.445,0.36,28.7,,,30.9,26.5,1,1,4500,5239,1000.8,1393.5,,,,,117.7,111,,,,,,,0.425,0.381,,,29.8,27.6
G09,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,24.3,ddPCR Supermix for Probes,486,,,27.6,21,207,9937,0,104,207,9833,0,10144,,,,,,,,0.5,,,0.62,0.38,33,,,39,28,1,1,4500,7518.6,1551.1,1672.9,,,,,25.9,22.6,,,,,,,0.56,0.44,,,36,30.7
H01,Absolute Quantification,ABS,M1_T4_0.4,Ch2Unknown,STHD,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.53,0,1,10513,0,1,1,10512,0,10514,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,3500,6305.3,1181.2,1181.7,,,,,0.28,0.03,,,,,,,2.6,0,,,89,11
H02,Absolute Quantification,ABS,M1_T4_0.4,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.34,0,0,10258,0,1,0,10257,0,10258,,,,,,,,,,,,,,,,,,1,1,3500,0,1153,1153,,,,,0.16,0,,,,,,,,,,,,
H03,Absolute Quantification,ABS,M1_T4_0.4,Ch2Unknown,STHD,Manual,0.19,ddPCR Supermix for Probes,3.8,,,0.6,0.03,2,12495,0,0,2,12495,0,12497,,,,,,,,,,,,,,,,,,1,1,3500,6030.3,1157.7,1158.5,,,,,0.36,0.08,,,,,,,,,,,,
H04,Absolute Quantification,ABS,M5_T4_0.4,Ch2Unknown,STHD,Manual,1.4,ddPCR Supermix for Probes,28,,,2.3,0.8,13,10790,0,1,13,10789,0,10803,,,,,,,,0.08,,,0.26,0,7,,,23,0,1,1,4500,6187.4,1168.7,1174.7,,,,,1.85,1.06,,,,,,,0.16,0,,,15,0
H05,Absolute Quantification,ABS,M5_T4_0.4,Ch2Unknown,STHD,Manual,2.9,ddPCR Supermix for Probes,58,,,4.3,1.9,23,9256,0,1,23,9255,0,9279,,,,,,,,0.04,,,0.15,0,4,,,14,0,1,1,4500,6460,1229.6,1242.5,,,,,3.6,2.4,,,,,,,0.092,0,,,8.7,0
H06,Absolute Quantification,ABS,M5_T4_0.4,Ch2Unknown,STHD,Manual,1.5,ddPCR Supermix for Probes,30,,,2.5,0.8,13,10095,0,4,13,10091,0,10108,,,,,,,,0.31,,,0.67,0,24,,,45,3,1,1,4500,6366.1,1207,1213.6,,,,,1.97,1.13,,,,,,,0.49,0.13,,,34,13
H07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.38,0,0,9319,0,0,0,9319,0,9319,,,,,,,,,,,,,,,,,,1,1,4500,0,1183.7,1183.7,,,,,0.17,0,,,,,,,,,,,,
H08,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12679,0,0,0,12679,0,12679,,,,,,,,,,,,,,,,,,1,1,4500,0,1186.2,1186.2,,,,,0.13,0,,,,,,,,,,,,
H09,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.4,0,0,8708,0,0,0,8708,0,8708,,,,,,,,,,,,,,,,,,1,1,4500,0,1172,1172,,,,,0.18,0,,,,,,,,,,,,
