Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
G02,Absolute Quantification,ABS,BKT4_STHD_1.2,Ch2Unknown,STHD,Manual,735,ddPCR Supermix for Probes,14700,,,755,716,5741,6614,1,0,5740,6614,0.0952,12355,,,,,,,,0.00013,,,0.00044,0,0.013,,,0.044,0,1,1,4500,5401.5,1232.5,3169.7,,,,,745,725,,,,,,,0.00027,0,,,0.027,0
G03,Absolute Quantification,ABS,BKT4_STHD_1.2,Ch2Unknown,STHD,Manual,883,ddPCR Supermix for Probes,17660,,,906,860,5994,5360,3,1,5991,5359,0.195,11354,,,,,,,,0.00047,,,0.00095,0,0.047,,,0.095,0,1,1,4500,5273.1,1264.7,3380.8,,,,,895,871,,,,,,,0.00071,0.00023,,,0.071,0.023
H01,Absolute Quantification,ABS,BKT4_STHD_0.4,Ch2Unknown,STHD,Manual,584,ddPCR Supermix for Probes,11680,,,600,569,5442,8462,0,0,5442,8462,0,13904,,,,,,,,,,,,,,,,,,1,1,4500,5362.7,1111.7,2775.5,,,,,592,576,,,,,,,,,,,,
H02,Absolute Quantification,ABS,BKT4_STHD_0.4,Ch2Unknown,STHD,Manual,539,ddPCR Supermix for Probes,10780,,,556,523,4118,7083,0,0,4118,7083,0,11201,,,,,,,,,,,,,,,,,,1,1,4500,5369.5,1128.1,2687.5,,,,,548,531,,,,,,,,,,,,
H03,Absolute Quantification,ABS,BKT4_STHD_0.4,Ch2Unknown,STHD,Manual,613,ddPCR Supermix for Probes,12260,,,630,598,5832,8520,0,0,5832,8520,0,14352,,,,,,,,,,,,,,,,,,1,1,4500,5363.3,1117.4,2842.7,,,,,622,605,,,,,,,,,,,,
A04,Absolute Quantification,ABS,EB_6/13/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.32,0,0,10983,0,0,0,10983,0,10983,,,,,,,,,,,,,,,,,,1,1,4500,0,1044.9,1044.9,,,,,0.15,0,,,,,,,,,,,,
A05,Absolute Quantification,ABS,EB_6/13/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12153,0,0,0,12153,0,12153,,,,,,,,,,,,,,,,,,1,1,4500,0,1044.5,1044.5,,,,,0.13,0,,,,,,,,,,,,
A06,Absolute Quantification,ABS,EB_6/13/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11536,0,0,0,11536,0,11536,,,,,,,,,,,,,,,,,,1,1,4500,0,1043.5,1043.5,,,,,0.14,0,,,,,,,,,,,,
B04,Absolute Quantification,ABS,EB_6/14/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12441,0,0,0,12441,0,12441,,,,,,,,,,,,,,,,,,1,1,4500,0,1051.6,1051.6,,,,,0.13,0,,,,,,,,,,,,
B05,Absolute Quantification,ABS,EB_6/14/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12114,0,0,0,12114,0,12114,,,,,,,,,,,,,,,,,,1,1,4500,0,1054.1,1054.1,,,,,0.13,0,,,,,,,,,,,,
B06,Absolute Quantification,ABS,EB_6/14/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14065,0,1,0,14064,0,14065,,,,,,,,,,,,,,,,,,1,1,4500,0,1075.2,1075.2,,,,,0.11,0,,,,,,,,,,,,
C04,Absolute Quantification,ABS,EB_6/20/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.34,0,0,10406,0,0,0,10406,0,10406,,,,,,,,,,,,,,,,,,1,1,4500,0,1095.7,1095.7,,,,,0.15,0,,,,,,,,,,,,
C05,Absolute Quantification,ABS,EB_6/20/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.32,0,0,10936,0,0,0,10936,0,10936,,,,,,,,,,,,,,,,,,1,1,4500,0,1049.1,1049.1,,,,,0.15,0,,,,,,,,,,,,
C06,Absolute Quantification,ABS,EB_6/20/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14621,0,0,0,14621,0,14621,,,,,,,,,,,,,,,,,,1,1,4500,0,1084.7,1084.7,,,,,0.11,0,,,,,,,,,,,,
D04,Absolute Quantification,ABS,EB_6/22/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15344,0,0,0,15344,0,15344,,,,,,,,,,,,,,,,,,1,1,4500,0,1048.5,1048.5,,,,,0.1,0,,,,,,,,,,,,
D05,Absolute Quantification,ABS,EB_6/22/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13223,0,0,0,13223,0,13223,,,,,,,,,,,,,,,,,,1,1,4500,0,1056.7,1056.7,,,,,0.12,0,,,,,,,,,,,,
D06,Absolute Quantification,ABS,EB_6/22/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,12876,0,0,0,12876,0,12876,,,,,,,,,,,,,,,,,,1,1,4500,0,1072.5,1072.5,,,,,0.13,0,,,,,,,,,,,,
E04,Absolute Quantification,ABS,EB_6/23/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15113,0,0,0,15113,0,15113,,,,,,,,,,,,,,,,,,1,1,4500,0,1077.3,1077.3,,,,,0.11,0,,,,,,,,,,,,
E05,Absolute Quantification,ABS,EB_6/23/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,13858,0,0,0,13858,0,13858,,,,,,,,,,,,,,,,,,1,1,4500,0,1058.9,1058.9,,,,,0.12,0,,,,,,,,,,,,
E06,Absolute Quantification,ABS,EB_6/23/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14539,0,0,0,14539,0,14539,,,,,,,,,,,,,,,,,,1,1,4500,0,1082.4,1082.4,,,,,0.11,0,,,,,,,,,,,,
F04,Absolute Quantification,ABS,EB_6/27/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13091,0,0,0,13091,0,13091,,,,,,,,,,,,,,,,,,1,1,4500,0,1056.6,1056.6,,,,,0.12,0,,,,,,,,,,,,
F05,Absolute Quantification,ABS,EB_6/27/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,13923,0,0,0,13923,0,13923,,,,,,,,,,,,,,,,,,1,1,4500,0,1066.8,1066.8,,,,,0.12,0,,,,,,,,,,,,
F06,Absolute Quantification,ABS,EB_6/27/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13583,0,0,0,13583,0,13583,,,,,,,,,,,,,,,,,,1,1,4500,0,1093.6,1093.6,,,,,0.12,0,,,,,,,,,,,,
G04,Absolute Quantification,ABS,EB_7/5/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,13948,0,0,0,13948,0,13948,,,,,,,,,,,,,,,,,,1,1,4500,0,1076.2,1076.2,,,,,0.12,0,,,,,,,,,,,,
G05,Absolute Quantification,ABS,EB_7/5/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14656,0,0,0,14656,0,14656,,,,,,,,,,,,,,,,,,1,1,4500,0,1080.3,1080.3,,,,,0.11,0,,,,,,,,,,,,
G06,Absolute Quantification,ABS,EB_7/5/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14569,0,0,0,14569,0,14569,,,,,,,,,,,,,,,,,,1,1,4500,0,1081,1081,,,,,0.11,0,,,,,,,,,,,,
H04,Absolute Quantification,ABS,EB_7/5/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14085,0,0,0,14085,0,14085,,,,,,,,,,,,,,,,,,1,1,4500,0,1071.8,1071.8,,,,,0.11,0,,,,,,,,,,,,
H05,Absolute Quantification,ABS,EB_7/5/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13134,0,0,0,13134,0,13134,,,,,,,,,,,,,,,,,,1,1,4500,0,1052.9,1052.9,,,,,0.12,0,,,,,,,,,,,,
H06,Absolute Quantification,ABS,EB_7/5/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15016,0,0,0,15016,0,15016,,,,,,,,,,,,,,,,,,1,1,4500,0,1071,1071,,,,,0.11,0,,,,,,,,,,,,
A07,Absolute Quantification,ABS,EB_7/8/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14565,0,0,0,14565,0,14565,,,,,,,,,,,,,,,,,,1,1,4500,0,1017.4,1017.4,,,,,0.11,0,,,,,,,,,,,,
B07,Absolute Quantification,ABS,EB_7/8/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13531,0,0,0,13531,0,13531,,,,,,,,,,,,,,,,,,1,1,4500,0,1035.5,1035.5,,,,,0.12,0,,,,,,,,,,,,
C07,Absolute Quantification,ABS,EB_7/8/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15228,0,0,0,15228,0,15228,,,,,,,,,,,,,,,,,,1,1,4500,0,1037.4,1037.4,,,,,0.11,0,,,,,,,,,,,,
A08,Absolute Quantification,ABS,EB_7/18/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.48,0,0,7353,0,0,0,7353,0,7353,,,,,,,,,,,,,,,,,,1,1,4500,0,1059.5,1059.5,,,,,0.22,0,,,,,,,,,,,,
B08,Absolute Quantification,ABS,EB_7/18/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.37,0,0,9629,0,0,0,9629,0,9629,,,,,,,,,,,,,,,,,,1,1,4500,0,1065.4,1065.4,,,,,0.17,0,,,,,,,,,,,,
C08,Absolute Quantification,ABS,EB_7/18/22,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.4,0,0,8794,0,0,0,8794,0,8794,,,,,,,,,,,,,,,,,,1,1,4500,0,1053.8,1053.8,,,,,0.18,0,,,,,,,,,,,,
D07,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,70.6,ddPCR Supermix for Probes,1412,,,75.5,65.7,793,12829,46,917,747,11912,0,13622,,,,,,,,1.22,,,1.34,1.11,55,,,57.3,52.7,1,1,4500,5175.5,1087.1,1325.1,,,,,73.1,68.1,,,,,,,1.28,1.16,,,56.2,53.8
D08,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,64,ddPCR Supermix for Probes,1280,,,70,58,452,8097,35,659,417,7438,0,8549,,,,,,,,1.56,,,1.74,1.37,60.9,,,63.7,58.1,1,1,4500,5443.9,1140.8,1368.3,,,,,66.9,60.9,,,,,,,1.65,1.46,,,62.4,59.5
E07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14291,0,0,0,14291,0,14291,,,,,,,,,,,,,,,,,,1,1,4500,0,1059.1,1059.1,,,,,0.11,0,,,,,,,,,,,,
E08,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.37,0,0,9456,0,0,0,9456,0,9456,,,,,,,,,,,,,,,,,,1,1,4500,0,1065.2,1065.2,,,,,0.17,0,,,,,,,,,,,,
F07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14243,0,0,0,14243,0,14243,,,,,,,,,,,,,,,,,,1,1,4500,0,1076.2,1076.2,,,,,0.11,0,,,,,,,,,,,,
F08,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.34,0,0,10369,0,0,0,10369,0,10369,,,,,,,,,,,,,,,,,,1,1,4500,0,1083.3,1083.3,,,,,0.16,0,,,,,,,,,,,,
G07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14924,0,0,0,14924,0,14924,,,,,,,,,,,,,,,,,,1,1,4500,0,1068.4,1068.4,,,,,0.11,0,,,,,,,,,,,,
G08,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.33,0,0,10840,0,0,0,10840,0,10840,,,,,,,,,,,,,,,,,,1,1,4500,0,1083.8,1083.8,,,,,0.15,0,,,,,,,,,,,,
H07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14391,0,0,0,14391,0,14391,,,,,,,,,,,,,,,,,,1,1,4500,0,1069,1069,,,,,0.11,0,,,,,,,,,,,,
H08,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11295,0,0,0,11295,0,11295,,,,,,,,,,,,,,,,,,1,1,4500,0,288.28,288.28,,,,,0.14,0,,,,,,,,,,,,
