Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
H01,Absolute Quantification,ABS,BKT4_CARP_0.4_2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13635,0,483,0,13152,0,13635,,,,,,,,,,,,,,,,,,1,1,4500,0,1022.1,1022.1,,,,,0.12,0,,,,,,,,,,,,
H02,Absolute Quantification,ABS,BKT4_CARP_0.4_2,Ch2Unknown,STHD,Manual,0.52,ddPCR Supermix for Probes,10.4,,,1.06,0.2,6,13621,0,512,6,13109,0,13627,,,,,,,,90,,,160,10,98.9,,,99.8,97.9,1,1,4500,5078,1000.5,1002.3,,,,,0.76,0.33,,,,,,,123,51,,,99.33,98.4
H03,Absolute Quantification,ABS,BKT4_CARP_0.4_2,Ch2Unknown,STHD,Manual,0.07,ddPCR Supermix for Probes,1.4,,,0.32,0,1,17337,0,524,1,16813,0,17338,,,,,,,,500,,,1800,0,99.81,,,100.26,99.37,1,1,4500,5069.5,1012.1,1012.3,,,,,0.17,0.02,,,,,,,1100,0,,,100.02,99.6
A04,Absolute Quantification,ABS,BKT1_STHD_1.2_8,Ch2Unknown,STHD,Manual,66,ddPCR Supermix for Probes,1320,,,71,60,599,10437,0,0,599,10437,0,11036,,,,,,,,,,,,,,,,,,1,1,4500,5498.4,1040.7,1282.6,,,,,68.3,63,,,,,,,,,,,,
A05,Absolute Quantification,ABS,BKT1_STHD_1.2_8,Ch2Unknown,STHD,Manual,68,ddPCR Supermix for Probes,1360,,,74,61,443,7470,0,0,443,7470,0,7913,,,,,,,,,,,,,,,,,,1,1,4500,4807.9,972.69,1187.4,,,,,71,64.6,,,,,,,,,,,,
A06,Absolute Quantification,ABS,BKT1_STHD_1.2_8,Ch2Unknown,STHD,Manual,72,ddPCR Supermix for Probes,1440,,,77,67,708,11223,0,0,708,11223,0,11931,,,,,,,,,,,,,,,,,,1,1,4500,4932.1,982.42,1216.8,,,,,74.7,69.3,,,,,,,,,,,,
B04,Absolute Quantification,ABS,BKT1_STHD_0.4_8,Ch2Unknown,STHD,Manual,35.1,ddPCR Supermix for Probes,702,,,38.7,31.4,354,11698,0,0,354,11698,0,12052,,,,,,,,,,,,,,,,,,1,1,4500,4921.8,989.58,1105.1,,,,,36.9,33.2,,,,,,,,,,,,
B05,Absolute Quantification,ABS,BKT1_STHD_0.4_8,Ch2Unknown,STHD,Manual,38.3,ddPCR Supermix for Probes,766,,,42.6,34,307,9272,0,0,307,9272,0,9579,,,,,,,,,,,,,,,,,,1,1,4500,4791.9,978.83,1101,,,,,40.5,36.1,,,,,,,,,,,,
B06,Absolute Quantification,ABS,BKT1_STHD_0.4_8,Ch2Unknown,STHD,Manual,35.4,ddPCR Supermix for Probes,708,,,39.7,31.1,261,8553,0,0,261,8553,0,8814,,,,,,,,,,,,,,,,,,1,1,4500,4704.9,965.48,1076.2,,,,,37.6,33.2,,,,,,,,,,,,
C04,Absolute Quantification,ABS,BKT2_STHD_1.2_8,Ch2Unknown,STHD,Manual,101,ddPCR Supermix for Probes,2020,,,108,95,856,9510,0,1,856,9509,0,10366,,,,,,,,0.0011,,,0.0038,0,0.11,,,0.38,0,1,1,4500,5098.6,1012.8,1350.2,,,,,104.9,97.9,,,,,,,0.0024,0,,,0.24,0
C05,Absolute Quantification,ABS,BKT2_STHD_1.2_8,Ch2Unknown,STHD,Manual,103,ddPCR Supermix for Probes,2060,,,111,96,762,8309,0,0,762,8309,0,9071,,,,,,,,,,,,,,,,,,1,1,4500,4825.7,989.63,1311.9,,,,,107,99.5,,,,,,,,,,,,
C06,Absolute Quantification,ABS,BKT2_STHD_1.2_8,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15227,0,1,0,15226,0,15227,,,,,,,,,,,,,,,,,,1,1,4500,0,1142.3,1142.3,,,,,0.11,0,,,,,,,,,,,,
D04,Absolute Quantification,ABS,BKT2_STHD_0.4_8,Ch2Unknown,STHD,Manual,49.5,ddPCR Supermix for Probes,990,,,53.9,45.2,498,11583,0,0,498,11583,0,12081,,,,,,,,,,,,,,,,,,1,1,4500,5513,1040.9,1225.2,,,,,51.7,47.3,,,,,,,,,,,,
D05,Absolute Quantification,ABS,BKT2_STHD_0.4_8,Ch2Unknown,STHD,Manual,45.9,ddPCR Supermix for Probes,918,,,50.2,41.6,438,11006,0,0,438,11006,0,11444,,,,,,,,,,,,,,,,,,1,1,4500,5030.9,997.8,1152.2,,,,,48.1,43.7,,,,,,,,,,,,
D06,Absolute Quantification,ABS,BKT2_STHD_0.4_8,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,12913,0,0,0,12913,0,12913,,,,,,,,,,,,,,,,,,1,1,4500,0,911.36,911.36,,,,,0.12,0,,,,,,,,,,,,
E04,Absolute Quantification,ABS,BKT3_STHD_1.2_8,Ch2Unknown,STHD,Manual,114,ddPCR Supermix for Probes,2280,,,121,108,1299,12726,0,1,1299,12725,0,14025,,,,,,,,0.0007,,,0.0025,0,0.07,,,0.25,0,1,1,4500,5462.9,1055.7,1463.9,,,,,117.5,111.2,,,,,,,0.0015,0,,,0.15,0
E05,Absolute Quantification,ABS,BKT3_STHD_1.2_8,Ch2Unknown,STHD,Manual,98,ddPCR Supermix for Probes,1960,,,105,91,769,8866,0,0,769,8866,0,9635,,,,,,,,,,,,,,,,,,1,1,4500,5067.1,1039.4,1360.8,,,,,101.4,94.3,,,,,,,,,,,,
E06,Absolute Quantification,ABS,BKT3_STHD_1.2_8,Ch2Unknown,STHD,Manual,100,ddPCR Supermix for Probes,2000,,,106,94,1132,12722,0,0,1132,12722,0,13854,,,,,,,,,,,,,,,,,,1,1,4500,5316.4,1052.5,1400.9,,,,,103.3,97.3,,,,,,,,,,,,
F04,Absolute Quantification,ABS,BKT3_STHD_0.4_8,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12188,0,0,0,12188,0,12188,,,,,,,,,,,,,,,,,,1,1,4500,0,1061.8,1061.8,,,,,0.13,0,,,,,,,,,,,,
F05,Absolute Quantification,ABS,BKT3_STHD_0.4_8,Ch2Unknown,STHD,Manual,81,ddPCR Supermix for Probes,1620,,,87,76,938,13102,0,0,938,13102,0,14040,,,,,,,,,,,,,,,,,,1,1,4500,5563.6,1071.8,1371.9,,,,,84,78.7,,,,,,,,,,,,
F06,Absolute Quantification,ABS,BKT3_STHD_0.4_8,Ch2Unknown,STHD,Manual,78.5,ddPCR Supermix for Probes,1570,,,83.4,73.5,954,13834,0,0,954,13834,0,14788,,,,,,,,,,,,,,,,,,1,1,4500,5402,1053.7,1334.3,,,,,81,75.9,,,,,,,,,,,,
G04,Absolute Quantification,ABS,BKT4_STHD_1.2_8,Ch2Unknown,STHD,Manual,90,ddPCR Supermix for Probes,1800,,,97,84,801,10043,0,0,801,10043,0,10844,,,,,,,,,,,,,,,,,,1,1,4500,5489.4,1083.2,1408.7,,,,,93.5,87.1,,,,,,,,,,,,
G05,Absolute Quantification,ABS,BKT4_STHD_1.2_8,Ch2Unknown,STHD,Manual,85,ddPCR Supermix for Probes,1700,,,90,80,1026,13708,0,0,1026,13708,0,14734,,,,,,,,,,,,,,,,,,1,1,4500,5494.3,1083.7,1390.8,,,,,87.6,82.3,,,,,,,,,,,,
G06,Absolute Quantification,ABS,BKT4_STHD_1.2_8,Ch2Unknown,STHD,Manual,95,ddPCR Supermix for Probes,1900,,,100,90,1257,14931,0,1,1257,14930,0,16188,,,,,,,,0.0008,,,0.0026,0,0.08,,,0.26,0,1,1,4500,5331.2,1058.1,1389.9,,,,,97.8,92.4,,,,,,,0.0016,0,,,0.16,0
H04,Absolute Quantification,ABS,BKT4_STHD_0.4_8,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.22,0,0,16385,0,0,0,16385,0,16385,,,,,,,,,,,,,,,,,,1,1,4500,0,1019.7,1019.7,,,,,0.098,0,,,,,,,,,,,,
H05,Absolute Quantification,ABS,BKT4_STHD_0.4_8,Ch2Unknown,STHD,Manual,62,ddPCR Supermix for Probes,1240,,,66.4,57.7,771,14241,0,0,771,14241,0,15012,,,,,,,,,,,,,,,,,,1,1,4500,5423.4,1083,1306,,,,,64.3,59.8,,,,,,,,,,,,
H06,Absolute Quantification,ABS,BKT4_STHD_0.4_8,Ch2Unknown,STHD,Manual,60.5,ddPCR Supermix for Probes,1210,,,65,55.9,682,12932,0,0,682,12932,0,13614,,,,,,,,,,,,,,,,,,1,1,4500,5424.4,1092.3,1309.4,,,,,62.8,58.2,,,,,,,,,,,,
A07,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,259,ddPCR Supermix for Probes,5180,,,269,248,2242,9122,81,316,2161,8806,0.358,11364,,,,,,,,0.162,,,0.179,0.145,13.9,,,15.2,12.6,1,1,4500,4993.2,1043.4,1822.6,,,,,264,253,,,,,,,0.171,0.153,,,14.6,13.3
B07,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.39,0,0,9096,0,0,0,9096,0,9096,,,,,,,,,,,,,,,,,,1,1,4500,0,1010.9,1010.9,,,,,0.18,0,,,,,,,,,,,,
C07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.39,0,0,9063,0,0,0,9063,0,9063,,,,,,,,,,,,,,,,,,1,1,4500,0,916.74,916.74,,,,,0.18,0,,,,,,,,,,,,
D07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.36,0,0,9840,0,0,0,9840,0,9840,,,,,,,,,,,,,,,,,,1,1,4500,0,999.48,999.48,,,,,0.16,0,,,,,,,,,,,,
E07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15041,0,0,0,15041,0,15041,,,,,,,,,,,,,,,,,,1,1,4500,0,996.11,996.11,,,,,0.11,0,,,,,,,,,,,,
F07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.55,0,1,10231,1,0,0,10231,0.115,10232,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,4500,19748,1006.8,1008.6,,,,,0.29,0.03,,,,,,,2.6,0,,,89,11
G07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,13843,0,0,0,13843,0,13843,,,,,,,,,,,,,,,,,,1,1,4500,0,1009.7,1009.7,,,,,0.12,0,,,,,,,,,,,,
H07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,11953,0,0,0,11953,0,11953,,,,,,,,,,,,,,,,,,1,1,4500,0,1002.8,1002.8,,,,,0.13,0,,,,,,,,,,,,
