Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
H08,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.3,0,0,11770,0,0,0,11770,0,11770,,,,,,,,,,,,,,,,,,1,1,7000,0,3902.6,3902.6,,,,,0.14,0,,,,,,,,,,,,
H09,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.32,0,0,10941,0,0,0,10941,0,10941,,,,,,,,,,,,,,,,,,1,1,7000,0,3934.1,3934.1,,,,,0.15,0,,,,,,,,,,,,
A01,Absolute Quantification,ABS,M9_T1A_1.2,Ch2Unknown,STHD,Manual,113,ddPCR Supermix for Probes,2260,,,120,107,1054,10407,19,206,1035,10201,0,11461,,,,,,,,0.206,,,0.235,0.176,17,,,19.1,15,1,1,4500,5469,1067.2,1472,,,,,117,110,,,,,,,0.221,0.19,,,18.1,16
A02,Absolute Quantification,ABS,M9_T1A_1.2,Ch2Unknown,STHD,Manual,118,ddPCR Supermix for Probes,2360,,,125,110,967,9189,22,215,945,8974,0,10156,,,,,,,,0.236,,,0.27,0.202,19.1,,,21.3,16.9,1,1,4500,5510.3,1065.6,1488.8,,,,,121.5,113.9,,,,,,,0.253,0.219,,,20.2,18
A03,Absolute Quantification,ABS,M9_T1A_1.2,Ch2Unknown,STHD,Manual,114,ddPCR Supermix for Probes,2280,,,120,107,1147,11304,29,238,1118,11066,0.468,12451,,,,,,,,0.224,,,0.254,0.194,18.3,,,20.3,16.3,1,1,4500,5499,1068.3,1476.5,,,,,117.1,110.3,,,,,,,0.24,0.209,,,19.3,17.3
A04,Absolute Quantification,ABS,M7_T2_1.2,Ch2Unknown,STHD,Manual,34.3,ddPCR Supermix for Probes,686,,,38.5,30.1,252,8517,7,56,245,8461,0.722,8769,,,,,,,,0.25,,,0.32,0.18,19.8,,,24.2,15.4,1,1,4500,5566.7,1049.6,1179.4,,,,,36.5,32.1,,,,,,,0.282,0.212,,,22.1,17.6
A05,Absolute Quantification,ABS,M7_T2_1.2,Ch2Unknown,STHD,Manual,37.8,ddPCR Supermix for Probes,756,,,41.5,34,391,11989,10,83,381,11906,0.698,12380,,,,,,,,0.23,,,0.29,0.18,19,,,22.5,15.5,1,1,4500,5691.8,1078.6,1224.3,,,,,39.7,35.8,,,,,,,0.262,0.208,,,20.8,17.2
A06,Absolute Quantification,ABS,M7_T2_1.2,Ch2Unknown,STHD,Manual,33.5,ddPCR Supermix for Probes,670,,,37.6,29.4,252,8727,7,59,245,8668,0.699,8979,,,,,,,,0.26,,,0.33,0.19,20.6,,,25,16.1,1,1,4500,5561.6,1058.5,1184.9,,,,,35.6,31.4,,,,,,,0.295,0.223,,,22.8,18.3
A07,Absolute Quantification,ABS,M11_T2_1.2,Ch2Unknown,STHD,Manual,24.7,ddPCR Supermix for Probes,494,,,28.3,21,178,8401,6,37,172,8364,0.719,8579,,,,,,,,0.24,,,0.32,0.16,19,,,25,14,1,1,4500,5571.7,1071.6,1164.9,,,,,26.5,22.8,,,,,,,0.28,0.199,,,22,16.7
A08,Absolute Quantification,ABS,M11_T2_1.2,Ch2Unknown,STHD,Manual,23.6,ddPCR Supermix for Probes,472,,,26.8,20.4,212,10474,10,52,202,10422,0.99,10686,,,,,,,,0.29,,,0.37,0.21,22.5,,,27.5,17.5,1,1,4500,5594.6,1078.9,1168.5,,,,,25.2,22,,,,,,,0.332,0.248,,,25,20
A09,Absolute Quantification,ABS,M11_T2_1.2,Ch2Unknown,STHD,Manual,24.9,ddPCR Supermix for Probes,498,,,28.4,21.4,198,9261,6,39,192,9222,0.645,9459,,,,,,,,0.23,,,0.3,0.15,18.4,,,23.3,13.5,1,1,4500,5722.4,1106.9,1203.5,,,,,26.7,23.1,,,,,,,0.263,0.188,,,20.9,15.9
B01,Absolute Quantification,ABS,M9_T1A_0.4,Ch2Unknown,STHD,Manual,35.2,ddPCR Supermix for Probes,704,,,39.5,30.8,253,8339,1,33,252,8306,0,8592,,,,,,,,0.133,,,0.18,0.085,11.7,,,15.4,8,1,1,4500,5569.7,1058,1190.8,,,,,37.4,33,,,,,,,0.157,0.108,,,13.6,9.8
B02,Absolute Quantification,ABS,M9_T1A_0.4,Ch2Unknown,STHD,Manual,41.6,ddPCR Supermix for Probes,832,,,46,37.2,343,9527,1,28,342,9499,0,9870,,,,,,,,0.083,,,0.115,0.051,7.7,,,10.4,5,1,1,4500,5617.5,1058.6,1217,,,,,43.9,39.4,,,,,,,0.099,0.067,,,9.1,6.3
B03,Absolute Quantification,ABS,M9_T1A_0.4,Ch2Unknown,STHD,Manual,40.1,ddPCR Supermix for Probes,802,,,43.9,36.2,409,11811,2,31,407,11780,0.0894,12220,,,,,,,,0.079,,,0.108,0.051,7.4,,,9.8,4.9,1,1,4500,5489.6,1049.2,1197.8,,,,,42,38.1,,,,,,,0.094,0.065,,,8.6,6.1
B04,Absolute Quantification,ABS,M7_T2_0.4,Ch2Unknown,STHD,Manual,24,ddPCR Supermix for Probes,480,,,27.1,20.9,224,10872,0,33,224,10839,0,11096,,,,,,,,0.15,,,0.2,0.09,12.7,,,16.8,8.7,1,1,4500,5518,1052.2,1142.4,,,,,25.6,22.4,,,,,,,0.173,0.119,,,14.8,10.7
B05,Absolute Quantification,ABS,M7_T2_0.4,Ch2Unknown,STHD,Manual,22.2,ddPCR Supermix for Probes,444,,,25.4,19.1,195,10217,2,19,193,10198,0.185,10412,,,,,,,,0.107,,,0.155,0.058,9.6,,,13.6,5.7,1,1,4500,5668,1082.5,1168.4,,,,,23.8,20.7,,,,,,,0.131,0.082,,,11.7,7.6
B06,Absolute Quantification,ABS,M7_T2_0.4,Ch2Unknown,STHD,Manual,21.9,ddPCR Supermix for Probes,438,,,24.8,19.1,233,12378,1,25,232,12353,0.0495,12611,,,,,,,,0.111,,,0.156,0.065,10,,,13.6,6.3,1,1,4500,5623.1,1089.1,1172.8,,,,,23.4,20.5,,,,,,,0.134,0.088,,,11.8,8.1
B07,Absolute Quantification,ABS,M11_T2_0.4,Ch2Unknown,STHD,Manual,9.1,ddPCR Supermix for Probes,182,,,11.2,7.3,83,10664,0,12,83,10652,0,10747,,,,,,,,0.14,,,0.23,0.06,13,,,19,6,1,1,4500,5704,1108.4,1143.9,,,,,10.2,8.2,,,,,,,0.189,0.099,,,16,9.2
B08,Absolute Quantification,ABS,M11_T2_0.4,Ch2Unknown,STHD,Manual,8,ddPCR Supermix for Probes,160,,,9.8,6.5,90,13181,1,14,89,13167,0.0803,13271,,,,,,,,0.17,,,0.26,0.07,14,,,21,7,1,1,4500,5611,1096.5,1127.1,,,,,8.9,7.2,,,,,,,0.213,0.12,,,17.7,10.8
B09,Absolute Quantification,ABS,M11_T2_0.4,Ch2Unknown,STHD,Manual,6.8,ddPCR Supermix for Probes,136,,,8.7,5.2,60,10371,0,15,60,10356,0,10431,,,,,,,,0.25,,,0.39,0.11,20,,,29,11,1,1,4500,5778.8,1135.3,1162,,,,,7.7,5.9,,,,,,,0.32,0.18,,,24.6,15.3
C01,Absolute Quantification,ABS,M10_T1A_1.2,Ch2Unknown,STHD,Manual,41.3,ddPCR Supermix for Probes,826,,,46.2,36.6,286,7995,3,93,283,7902,0,8281,,,,,,,,0.33,,,0.41,0.25,24.9,,,29.3,20.6,1,1,4500,5474.1,1049.1,1201.9,,,,,43.8,38.9,,,,,,,0.371,0.293,,,27.1,22.7
C02,Absolute Quantification,ABS,M10_T1A_1.2,Ch2Unknown,STHD,Manual,46.7,ddPCR Supermix for Probes,934,,,51.3,42.1,400,9881,8,87,392,9794,0.517,10281,,,,,,,,0.23,,,0.29,0.18,19,,,22.4,15.5,1,1,4500,5718.6,1093.6,1273.6,,,,,49,44.4,,,,,,,0.261,0.207,,,20.7,17.2
C03,Absolute Quantification,ABS,M10_T1A_1.2,Ch2Unknown,STHD,Manual,39.6,ddPCR Supermix for Probes,792,,,43.5,35.7,392,11449,7,107,385,11342,0.335,11841,,,,,,,,0.29,,,0.35,0.23,22.3,,,25.9,18.7,1,1,4500,5408.3,1045.9,1190.3,,,,,41.6,37.6,,,,,,,0.318,0.257,,,24.2,20.5
C04,Absolute Quantification,ABS,M8_T2_1.2,Ch2Unknown,STHD,Manual,71,ddPCR Supermix for Probes,1420,,,76,65,665,10736,13,150,652,10586,0.388,11401,,,,,,,,0.24,,,0.281,0.199,19.3,,,22,16.7,1,1,4500,5478.8,1047.1,1305.6,,,,,73.4,68,,,,,,,0.261,0.219,,,20.7,18
C05,Absolute Quantification,ABS,M8_T2_1.2,Ch2Unknown,STHD,Manual,72,ddPCR Supermix for Probes,1440,,,77,67,755,12001,19,193,736,11808,0.643,12756,,,,,,,,0.275,,,0.317,0.233,21.5,,,24.1,19,1,1,4500,5731.7,1106.2,1379.9,,,,,74.4,69.2,,,,,,,0.296,0.253,,,22.9,20.2
C06,Absolute Quantification,ABS,M8_T2_1.2,Ch2Unknown,STHD,Manual,78,ddPCR Supermix for Probes,1560,,,84,71,558,8176,13,126,545,8050,0.602,8734,,,,,,,,0.243,,,0.288,0.198,19.5,,,22.5,16.6,1,1,4500,5539.6,1076.7,1361.8,,,,,81,74.4,,,,,,,0.266,0.22,,,21,18.1
C07,Absolute Quantification,ABS,M12_T2_1.2,Ch2Unknown,STHD,Manual,116,ddPCR Supermix for Probes,2320,,,123,109,1205,11626,21,323,1184,11303,0,12831,,,,,,,,0.276,,,0.309,0.243,21.6,,,23.6,19.6,1,1,4500,5464.1,1151.8,1556.8,,,,,119.4,112.7,,,,,,,0.292,0.259,,,22.6,20.6
C08,Absolute Quantification,ABS,M12_T2_1.2,Ch2Unknown,STHD,Manual,111,ddPCR Supermix for Probes,2220,,,117,104,1133,11483,25,288,1108,11195,0,12616,,,,,,,,0.267,,,0.3,0.234,21.1,,,23.2,19,1,1,4500,5497.7,1165.6,1554.7,,,,,114,107.4,,,,,,,0.284,0.25,,,22.1,20
C09,Absolute Quantification,ABS,M12_T2_1.2,Ch2Unknown,STHD,Manual,106,ddPCR Supermix for Probes,2120,,,112,99,981,10445,23,263,958,10182,0,11426,,,,,,,,0.282,,,0.32,0.245,22,,,24.3,19.8,1,1,4500,5834.2,1235.5,1630.3,,,,,109,102.2,,,,,,,0.301,0.263,,,23.2,20.9
D01,Absolute Quantification,ABS,M10_T1A_0.4,Ch2Unknown,STHD,Manual,61,ddPCR Supermix for Probes,1220,,,67,55,384,7179,4,61,380,7118,0.116,7563,,,,,,,,0.166,,,0.209,0.122,14.2,,,17.4,11,1,1,4500,5469.9,1043.7,1268.5,,,,,64.4,58.2,,,,,,,0.188,0.143,,,15.8,12.6
D02,Absolute Quantification,ABS,M10_T1A_0.4,Ch2Unknown,STHD,Manual,63.7,ddPCR Supermix for Probes,1274,,,68.5,58.9,665,11954,4,85,661,11869,0,12619,,,,,,,,0.131,,,0.16,0.102,11.6,,,13.8,9.3,1,1,4500,5750,1098.9,1344,,,,,66.2,61.2,,,,,,,0.145,0.116,,,12.7,10.4
D03,Absolute Quantification,ABS,M10_T1A_0.4,Ch2Unknown,STHD,Manual,60,ddPCR Supermix for Probes,1200,,,65,55,551,10461,5,65,546,10396,0.169,11012,,,,,,,,0.124,,,0.155,0.093,11.1,,,13.5,8.6,1,1,4500,5437.4,1043.8,1263.6,,,,,63,57.8,,,,,,,0.14,0.108,,,12.3,9.8
D04,Absolute Quantification,ABS,M8_T2_0.4,Ch2Unknown,STHD,Manual,18.8,ddPCR Supermix for Probes,376,,,21.7,15.8,155,9646,0,22,155,9624,0,9801,,,,,,,,0.14,,,0.2,0.08,12.4,,,17.2,7.5,1,1,4500,5528.6,1045.9,1116.8,,,,,20.3,17.2,,,,,,,0.173,0.109,,,14.8,9.9
D05,Absolute Quantification,ABS,M8_T2_0.4,Ch2Unknown,STHD,Manual,22.5,ddPCR Supermix for Probes,450,,,25.4,19.6,234,12119,1,24,233,12095,0.0512,12353,,,,,,,,0.106,,,0.15,0.062,9.6,,,13.2,6,1,1,4500,5707.9,1100.5,1187.7,,,,,24,21,,,,,,,0.128,0.084,,,11.4,7.8
D06,Absolute Quantification,ABS,M8_T2_0.4,Ch2Unknown,STHD,Manual,21.2,ddPCR Supermix for Probes,424,,,24.1,18.2,196,10803,4,33,192,10770,0.365,10999,,,,,,,,0.19,,,0.25,0.12,15.8,,,20.5,11.1,1,1,4500,4757.6,907.13,975.74,,,,,22.7,19.6,,,,,,,0.221,0.154,,,18.2,13.4
D07,Absolute Quantification,ABS,M12_T2_0.4,Ch2Unknown,STHD,Manual,10.1,ddPCR Supermix for Probes,202,,,12,8.1,102,11865,0,12,102,11853,0,11967,,,,,,,,0.12,,,0.19,0.05,10,,,16,5,1,1,4500,5748.1,1108.9,1148.5,,,,,11.1,9.1,,,,,,,0.153,0.081,,,13.4,7.6
D08,Absolute Quantification,ABS,M12_T2_0.4,Ch2Unknown,STHD,Manual,9.5,ddPCR Supermix for Probes,190,,,11.4,7.7,102,12571,0,16,102,12555,0,12673,,,,,,,,0.16,,,0.24,0.07,14,,,20,7,1,1,4500,5744,1117.1,1154.3,,,,,10.4,8.6,,,,,,,0.198,0.114,,,16.7,10.4
D09,Absolute Quantification,ABS,M12_T2_0.4,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.36,0,0,9920,0,0,0,9920,0,9920,,,,,,,,,,,,,,,,,,1,1,4500,0,1522.1,1522.1,,,,,0.16,0,,,,,,,,,,,,
E01,Absolute Quantification,ABS,M11_T1A_1.2,Ch2Unknown,STHD,Manual,36.7,ddPCR Supermix for Probes,734,,,40.7,32.7,322,10158,4,98,318,10060,0.101,10480,,,,,,,,0.31,,,0.38,0.24,23.9,,,27.9,19.8,1,1,4500,5646.5,1079.4,1219.7,,,,,38.8,34.7,,,,,,,0.349,0.278,,,25.9,21.8
E02,Absolute Quantification,ABS,M11_T1A_1.2,Ch2Unknown,STHD,Manual,32,ddPCR Supermix for Probes,640,,,35.6,28.5,309,11190,3,85,306,11105,0.0673,11499,,,,,,,,0.28,,,0.35,0.21,22,,,26.1,17.9,1,1,4500,5759.1,1106.3,1231.3,,,,,33.9,30.2,,,,,,,0.316,0.248,,,24.1,19.9
E03,Absolute Quantification,ABS,M11_T1A_1.2,Ch2Unknown,STHD,Manual,38.5,ddPCR Supermix for Probes,770,,,42.5,34.5,357,10739,7,91,350,10648,0.425,11096,,,,,,,,0.27,,,0.33,0.21,21.3,,,25.1,17.6,1,1,4500,5550.6,1065,1209.3,,,,,40.5,36.4,,,,,,,0.302,0.24,,,23.3,19.4
E04,Absolute Quantification,ABS,M9_T2_1.2,Ch2Unknown,STHD,Manual,65,ddPCR Supermix for Probes,1300,,,70,60,629,11146,7,133,622,11013,0,11775,,,,,,,,0.218,,,0.258,0.178,17.9,,,20.6,15.2,1,1,4500,5579.3,1076.6,1317.1,,,,,67.2,62,,,,,,,0.238,0.198,,,19.3,16.5
E05,Absolute Quantification,ABS,M9_T2_1.2,Ch2Unknown,STHD,Manual,71,ddPCR Supermix for Probes,1420,,,77,66,589,9429,5,109,584,9320,0,10018,,,,,,,,0.189,,,0.227,0.151,15.9,,,18.6,13.2,1,1,4500,5690,1097,1367,,,,,74.2,68.4,,,,,,,0.208,0.17,,,17.3,14.5
E06,Absolute Quantification,ABS,M9_T2_1.2,Ch2Unknown,STHD,Manual,69,ddPCR Supermix for Probes,1380,,,75,64,653,10740,10,141,643,10599,0.149,11393,,,,,,,,0.226,,,0.266,0.186,18.4,,,21.1,15.8,1,1,4500,5676.8,1113.9,1375.4,,,,,72.2,66.7,,,,,,,0.246,0.206,,,19.8,17.1
E07,Absolute Quantification,ABS,M7_T3_1.2,Ch2Unknown,STHD,Manual,16.6,ddPCR Supermix for Probes,332,,,19.3,14,157,11017,2,24,155,10993,0.175,11174,,,,,,,,0.16,,,0.23,0.1,14,,,19,9,1,1,4500,5718.8,1098.7,1163.6,,,,,18,15.3,,,,,,,0.199,0.13,,,16.7,11.6
E08,Absolute Quantification,ABS,M7_T3_1.2,Ch2Unknown,STHD,Manual,14.9,ddPCR Supermix for Probes,298,,,17.5,12.2,121,9521,0,19,121,9502,0,9642,,,,,,,,0.16,,,0.23,0.08,14,,,19,8,1,1,4500,5736.5,1104.4,1162.5,,,,,16.2,13.5,,,,,,,0.195,0.118,,,16.4,10.6
E09,Absolute Quantification,ABS,M7_T3_1.2,Ch2Unknown,STHD,Manual,16.3,ddPCR Supermix for Probes,326,,,19.1,13.5,134,9606,0,22,134,9584,0,9740,,,,,,,,0.16,,,0.24,0.09,14,,,20,9,1,1,4500,5707.7,1102,1165.4,,,,,17.7,14.9,,,,,,,0.201,0.126,,,16.8,11.3
F01,Absolute Quantification,ABS,M11_T1A_0.4,Ch2Unknown,STHD,Manual,59,ddPCR Supermix for Probes,1180,,,63.8,54.2,577,11223,6,76,571,11147,0.21,11800,,,,,,,,0.139,,,0.171,0.107,12.2,,,14.7,9.7,1,1,4500,5687.2,1077.7,1303.1,,,,,61.4,56.5,,,,,,,0.156,0.123,,,13.5,10.9
F02,Absolute Quantification,ABS,M11_T1A_0.4,Ch2Unknown,STHD,Manual,65.7,ddPCR Supermix for Probes,1314,,,70.6,60.9,708,12323,4,86,704,12237,0,13031,,,,,,,,0.124,,,0.151,0.097,11,,,13.2,8.9,1,1,4500,5615.5,1071.8,1318.6,,,,,68.2,63.3,,,,,,,0.138,0.11,,,12.1,9.9
F03,Absolute Quantification,ABS,M11_T1A_0.4,Ch2Unknown,STHD,Manual,56,ddPCR Supermix for Probes,1120,,,61,51,471,9708,3,56,468,9652,0.0329,10179,,,,,,,,0.123,,,0.156,0.089,10.9,,,13.6,8.3,1,1,4500,5623.4,1083.8,1293.9,,,,,58.3,53.2,,,,,,,0.14,0.106,,,12.3,9.6
F04,Absolute Quantification,ABS,M9_T2_0.4,Ch2Unknown,STHD,Manual,23.3,ddPCR Supermix for Probes,466,,,26.3,20.4,241,12035,1,27,240,12008,0.0441,12276,,,,,,,,0.115,,,0.161,0.07,10.3,,,14,6.7,1,1,4500,5586.6,1064.1,1152.9,,,,,24.8,21.8,,,,,,,0.138,0.092,,,12.2,8.5
F05,Absolute Quantification,ABS,M9_T2_0.4,Ch2Unknown,STHD,Manual,24.8,ddPCR Supermix for Probes,496,,,27.8,21.8,261,12257,0,35,261,12222,0,12518,,,,,,,,0.133,,,0.18,0.086,11.7,,,15.4,8.1,1,1,4500,5644.2,1082.5,1177.6,,,,,26.3,23.3,,,,,,,0.157,0.109,,,13.6,9.9
F06,Absolute Quantification,ABS,M9_T2_0.4,Ch2Unknown,STHD,Manual,26.9,ddPCR Supermix for Probes,538,,,30.4,23.5,228,9841,0,23,228,9818,0,10069,,,,,,,,0.1,,,0.143,0.057,9.1,,,12.6,5.5,1,1,4500,5698.1,1101,1205.1,,,,,28.7,25.2,,,,,,,0.122,0.078,,,10.9,7.3
F07,Absolute Quantification,ABS,M7_T3_0.4,Ch2Unknown,STHD,Manual,5.8,ddPCR Supermix for Probes,116,,,7.4,4.4,55,11184,0,13,55,11171,0,11239,,,,,,,,0.24,,,0.38,0.09,19,,,29,10,1,1,4500,5729.4,1093.7,1116.4,,,,,6.6,5,,,,,,,0.31,0.16,,,23.9,14.3
F08,Absolute Quantification,ABS,M7_T3_0.4,Ch2Unknown,STHD,Manual,6.4,ddPCR Supermix for Probes,128,,,8,5,68,12492,0,21,68,12471,0,12560,,,,,,,,0.31,,,0.46,0.16,24,,,32,15,1,1,4500,5726.2,1105.6,1130.6,,,,,7.2,5.6,,,,,,,0.39,0.23,,,28.1,19.1
F09,Absolute Quantification,ABS,M7_T3_0.4,Ch2Unknown,STHD,Manual,7.5,ddPCR Supermix for Probes,150,,,9.5,5.9,70,10880,0,15,70,10865,0,10950,,,,,,,,0.21,,,0.33,0.09,18,,,26,9,1,1,4500,5720.8,1106.7,1136.2,,,,,8.5,6.7,,,,,,,0.27,0.15,,,21.7,13.5
G01,Absolute Quantification,ABS,M12_T1A_1.2,Ch2Unknown,STHD,Manual,98,ddPCR Supermix for Probes,1960,,,105,91,756,8664,13,157,743,8507,0,9420,,,,,,,,0.218,,,0.254,0.181,17.9,,,20.3,15.4,1,1,4500,5595.2,1132,1490.2,,,,,102,94.8,,,,,,,0.236,0.199,,,19.1,16.6
G02,Absolute Quantification,ABS,M12_T1A_1.2,Ch2Unknown,STHD,Manual,99,ddPCR Supermix for Probes,1980,,,105,93,982,11194,26,211,956,10983,0.738,12176,,,,,,,,0.234,,,0.267,0.201,18.9,,,21.1,16.8,1,1,4500,5539.3,1125.5,1481.5,,,,,102.1,95.8,,,,,,,0.251,0.217,,,20.1,17.8
G03,Absolute Quantification,ABS,M12_T1A_1.2,Ch2Unknown,STHD,Manual,101,ddPCR Supermix for Probes,2020,,,107,95,1040,11628,21,231,1019,11397,0.0322,12668,,,,,,,,0.235,,,0.267,0.202,19,,,21.1,16.9,1,1,4500,5510.3,1131.7,1491.2,,,,,103.9,97.7,,,,,,,0.251,0.218,,,20.1,17.9
G04,Absolute Quantification,ABS,M10_T2_1.2,Ch2Unknown,STHD,Manual,12.8,ddPCR Supermix for Probes,256,,,14.9,10.6,136,12440,2,24,134,12416,0.163,12576,,,,,,,,0.19,,,0.27,0.11,16,,,22,10,1,1,4500,5651.4,1077.4,1126.9,,,,,13.9,11.7,,,,,,,0.231,0.15,,,18.9,13.1
G05,Absolute Quantification,ABS,M10_T2_1.2,Ch2Unknown,STHD,Manual,12.5,ddPCR Supermix for Probes,250,,,14.6,10.5,145,13544,3,36,142,13508,0.225,13689,,,,,,,,0.27,,,0.36,0.17,21,,,27,15,1,1,4500,5735,1101.8,1150.9,,,,,13.6,11.5,,,,,,,0.316,0.22,,,24.1,18.1
G06,Absolute Quantification,ABS,M10_T2_1.2,Ch2Unknown,STHD,Manual,12.8,ddPCR Supermix for Probes,256,,,15,10.7,135,12332,3,30,132,12302,0.253,12467,,,,,,,,0.24,,,0.34,0.15,20,,,26,14,1,1,4500,5729.7,1099.4,1149.6,,,,,13.9,11.7,,,,,,,0.291,0.196,,,22.6,16.5
G07,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,147,ddPCR Supermix for Probes,2940,,,155,139,1356,10185,57,497,1299,9688,0,11541,,,,,,,,0.394,,,0.432,0.355,28.2,,,30.2,26.2,1,1,4500,5795.9,1176.8,1719.5,,,,,151,143.1,,,,,,,0.413,0.374,,,29.3,27.2
G08,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,135,ddPCR Supermix for Probes,2700,,,142,128,1280,10529,63,453,1217,10076,0.826,11809,,,,,,,,0.389,,,0.429,0.35,28,,,30.1,26,1,1,4500,5934.1,1205,1717.6,,,,,138.8,131.2,,,,,,,0.41,0.369,,,29.1,27
G09,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13357,0,0,0,13357,0,13357,,,,,,,,,,,,,,,,,,1,1,4500,0,1117.7,1117.7,,,,,0.12,0,,,,,,,,,,,,
H01,Absolute Quantification,ABS,M12_T1A_0.4,Ch2Unknown,STHD,Manual,56,ddPCR Supermix for Probes,1120,,,62,51,474,9638,4,63,470,9575,0.106,10112,,,,,,,,0.138,,,0.174,0.103,12.2,,,14.9,9.4,1,1,4500,5487.8,1135.9,1339.9,,,,,59.1,53.9,,,,,,,0.157,0.12,,,13.6,10.8
H02,Absolute Quantification,ABS,M12_T1A_0.4,Ch2Unknown,STHD,Manual,58.7,ddPCR Supermix for Probes,1174,,,63.2,54.3,667,13026,3,106,664,12920,0,13693,,,,,,,,0.16,,,0.192,0.128,13.8,,,16.2,11.4,1,1,4500,5485.4,1134.2,1346.2,,,,,61,56.5,,,,,,,0.177,0.144,,,15,12.6
H03,Absolute Quantification,ABS,M12_T1A_0.4,Ch2Unknown,STHD,Manual,60.7,ddPCR Supermix for Probes,1214,,,65.4,56.1,653,12327,4,82,649,12245,0,12980,,,,,,,,0.129,,,0.158,0.1,11.4,,,13.7,9.1,1,1,4500,5503.7,1140.4,1359.9,,,,,63.1,58.4,,,,,,,0.144,0.114,,,12.6,10.3
H04,Absolute Quantification,ABS,M10_T2_0.4,Ch2Unknown,STHD,Manual,19.8,ddPCR Supermix for Probes,396,,,22.3,17.3,235,13846,1,38,234,13808,0.0297,14081,,,,,,,,0.16,,,0.22,0.11,14.1,,,18.3,10,1,1,4500,5733.4,1090.8,1168.3,,,,,21.1,18.5,,,,,,,0.193,0.136,,,16.2,12
H05,Absolute Quantification,ABS,M10_T2_0.4,Ch2Unknown,STHD,Manual,18.2,ddPCR Supermix for Probes,364,,,21,15.4,167,10716,2,23,165,10693,0.178,10883,,,,,,,,0.15,,,0.21,0.09,12.9,,,17.7,8.2,1,1,4500,5595.3,1073.2,1142.5,,,,,19.6,16.8,,,,,,,0.181,0.117,,,15.4,10.5
H06,Absolute Quantification,ABS,M10_T2_0.4,Ch2Unknown,STHD,Manual,21,ddPCR Supermix for Probes,420,,,24.1,17.9,178,9893,0,37,178,9856,0,10071,,,,,,,,0.21,,,0.28,0.13,17,,,22,12,1,1,4500,5709.4,1091.7,1173.3,,,,,22.6,19.4,,,,,,,0.244,0.169,,,19.7,14.5
H07,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13007,0,0,0,13007,0,13007,,,,,,,,,,,,,,,,,,1,1,4500,0,1078.5,1078.5,,,,,0.12,0,,,,,,,,,,,,
H08,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.3,0,0,11770,0,0,0,11770,0,11770,,,,,,,,,,,,,,,,,,1,1,4500,0,1107,1107,,,,,0.14,0,,,,,,,,,,,,
H09,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.32,0,0,10941,0,0,0,10941,0,10941,,,,,,,,,,,,,,,,,,1,1,4500,0,1106.1,1106.1,,,,,0.15,0,,,,,,,,,,,,
